https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XRP,Volume USDT,tradecount
1602900000000,2020-10-17 02:00:00,XRP/USDT,0.23971000,0.23990000,0.23941000,0.23963000,3002103.20000000,719513.60316300,1365
1602896400000,2020-10-17 01:00:00,XRP/USDT,0.23915000,0.23996000,0.23909000,0.23973000,2511675.50000000,601796.53432500,1064
1602892800000,2020-10-17 00:00:00,XRP/USDT,0.24014000,0.24050000,0.23853000,0.23907000,3712713.30000000,888565.82592300,1835
1602889200000,2020-10-16 23:00:00,XRP/USDT,0.24016000,0.24046000,0.23973000,0.24011000,3828120.90000000,919417.69868900,1559
1602885600000,2020-10-16 22:00:00,XRP/USDT,0.24017000,0.24039000,0.23984000,0.24016000,2800240.00000000,672454.65215500,1155
1602882000000,2020-10-16 21:00:00,XRP/USDT,0.23957000,0.24026000,0.23916000,0.24019000,1297640.80000000,311046.29875400,909
1602878400000,2020-10-16 20:00:00,XRP/USDT,0.23910000,0.23964000,0.23856000,0.23956000,3145580.00000000,752231.92115300,1620
1602874800000,2020-10-16 19:00:00,XRP/USDT,0.24052000,0.24054000,0.23905000,0.23905000,4150721.70000000,995416.84670900,1611
1602871200000,2020-10-16 18:00:00,XRP/USDT,0.23985000,0.24100000,0.23983000,0.24050000,4099537.80000000,986196.10029200,1717
1602867600000,2020-10-16 17:00:00,XRP/USDT,0.23999000,0.24036000,0.23921000,0.23986000,3247924.20000000,779166.05473400,1494
1602864000000,2020-10-16 16:00:00,XRP/USDT,0.23948000,0.24014000,0.23875000,0.23999000,5470474.10000000,1310744.43744200,2261
1602860400000,2020-10-16 15:00:00,XRP/USDT,0.23936000,0.23966000,0.23809000,0.23947000,7691095.30000000,1838447.61894400,3274
1602856800000,2020-10-16 14:00:00,XRP/USDT,0.24162000,0.24215000,0.23918000,0.23937000,7730467.30000000,1861055.25674500,3106
1602853200000,2020-10-16 13:00:00,XRP/USDT,0.24202000,0.24247000,0.24124000,0.24159000,3721833.90000000,899841.26673300,1817
1602849600000,2020-10-16 12:00:00,XRP/USDT,0.24160000,0.24265000,0.24120000,0.24205000,5279429.70000000,1277025.84255700,2333
1602846000000,2020-10-16 11:00:00,XRP/USDT,0.24033000,0.24249000,0.23994000,0.24163000,5689825.90000000,1371621.68519000,2404
1602842400000,2020-10-16 10:00:00,XRP/USDT,0.23887000,0.24140000,0.23881000,0.24030000,4850084.30000000,1165652.53635300,2307
1602838800000,2020-10-16 09:00:00,XRP/USDT,0.24089000,0.24089000,0.23750000,0.23878000,11082962.70000000,2651216.70806300,4595
1602835200000,2020-10-16 08:00:00,XRP/USDT,0.24158000,0.24222000,0.24016000,0.24088000,9815014.80000000,2365508.46888900,3651
1602831600000,2020-10-16 07:00:00,XRP/USDT,0.24199000,0.24255000,0.24159000,0.24159000,5751762.70000000,1392721.97889100,2446
1602828000000,2020-10-16 06:00:00,XRP/USDT,0.24212000,0.24219000,0.24140000,0.24200000,4455257.80000000,1077236.46875100,2064
1602824400000,2020-10-16 05:00:00,XRP/USDT,0.24164000,0.24246000,0.24091000,0.24221000,5631991.80000000,1362624.90304000,2815
1602820800000,2020-10-16 04:00:00,XRP/USDT,0.24679000,0.24679000,0.23876000,0.24160000,34034022.10000000,8228400.56634200,14087
1602817200000,2020-10-16 03:00:00,XRP/USDT,0.24685000,0.24787000,0.24632000,0.24680000,4114511.20000000,1016172.50106700,1827
1602813600000,2020-10-16 02:00:00,XRP/USDT,0.24715000,0.24728000,0.24637000,0.24683000,3215160.30000000,793421.67553600,1526
1602810000000,2020-10-16 01:00:00,XRP/USDT,0.24606000,0.24714000,0.24596000,0.24712000,4527758.20000000,1116527.26708900,1732
1602806400000,2020-10-16 00:00:00,XRP/USDT,0.24584000,0.24620000,0.24472000,0.24607000,4008975.50000000,984219.07685600,2087
1602802800000,2020-10-15 23:00:00,XRP/USDT,0.24540000,0.24596000,0.24521000,0.24596000,3362032.00000000,825614.20945500,1659
1602799200000,2020-10-15 22:00:00,XRP/USDT,0.24554000,0.24627000,0.24535000,0.24540000,3163550.60000000,777554.74655100,1568
1602795600000,2020-10-15 21:00:00,XRP/USDT,0.24670000,0.24703000,0.24510000,0.24548000,3669327.40000000,902200.96271500,2169
1602792000000,2020-10-15 20:00:00,XRP/USDT,0.24667000,0.24805000,0.24626000,0.24665000,5525065.70000000,1364034.94665100,2793
1602788400000,2020-10-15 19:00:00,XRP/USDT,0.24655000,0.24764000,0.24610000,0.24665000,4664670.90000000,1150886.68480500,2366
1602784800000,2020-10-15 18:00:00,XRP/USDT,0.24743000,0.24766000,0.24645000,0.24655000,2813689.40000000,694772.96468100,1666
1602781200000,2020-10-15 17:00:00,XRP/USDT,0.24513000,0.24824000,0.24494000,0.24740000,6637668.50000000,1637747.52291600,3172
1602777600000,2020-10-15 16:00:00,XRP/USDT,0.24641000,0.24842000,0.24485000,0.24511000,10936396.30000000,2697678.08311500,4940
1602774000000,2020-10-15 15:00:00,XRP/USDT,0.24542000,0.24657000,0.24472000,0.24631000,7102440.50000000,1745728.53111300,3021
1602770400000,2020-10-15 14:00:00,XRP/USDT,0.24685000,0.24686000,0.24287000,0.24542000,10618686.80000000,2600784.96252100,4366
1602766800000,2020-10-15 13:00:00,XRP/USDT,0.24610000,0.24718000,0.24549000,0.24684000,6252815.50000000,1539202.17761200,2809
1602763200000,2020-10-15 12:00:00,XRP/USDT,0.24505000,0.24675000,0.24377000,0.24610000,9869903.90000000,2421750.55462200,4379
1602759600000,2020-10-15 11:00:00,XRP/USDT,0.24592000,0.24598000,0.24497000,0.24506000,5198093.90000000,1275724.24192700,2485
1602756000000,2020-10-15 10:00:00,XRP/USDT,0.24535000,0.24687000,0.24437000,0.24588000,9740533.10000000,2391932.71889900,4911
1602752400000,2020-10-15 09:00:00,XRP/USDT,0.24710000,0.24722000,0.24306000,0.24536000,17562000.40000000,4304019.97220800,8490
1602748800000,2020-10-15 08:00:00,XRP/USDT,0.24908000,0.24949000,0.24686000,0.24710000,9480279.50000000,2348681.73011900,4038
1602745200000,2020-10-15 07:00:00,XRP/USDT,0.24912000,0.24961000,0.24855000,0.24910000,4533192.80000000,1129383.95025800,1902
1602741600000,2020-10-15 06:00:00,XRP/USDT,0.24971000,0.25014000,0.24887000,0.24906000,4203612.60000000,1048878.55329700,2161
1602738000000,2020-10-15 05:00:00,XRP/USDT,0.24804000,0.24986000,0.24771000,0.24972000,5624754.60000000,1398582.38690600,2610
1602734400000,2020-10-15 04:00:00,XRP/USDT,0.24736000,0.24840000,0.24708000,0.24805000,5427616.70000000,1344466.05417200,2197
1602730800000,2020-10-15 03:00:00,XRP/USDT,0.24587000,0.24741000,0.24571000,0.24734000,4344990.60000000,1071768.28351700,2072
1602727200000,2020-10-15 02:00:00,XRP/USDT,0.24804000,0.24831000,0.24537000,0.24591000,9639374.40000000,2377635.60589200,4224
1602723600000,2020-10-15 01:00:00,XRP/USDT,0.24860000,0.24903000,0.24772000,0.24804000,3355915.40000000,833560.05640300,1757
1602720000000,2020-10-15 00:00:00,XRP/USDT,0.24906000,0.24914000,0.24817000,0.24861000,4074999.50000000,1013510.14798400,1951
1602716400000,2020-10-14 23:00:00,XRP/USDT,0.24860000,0.25000000,0.24819000,0.24906000,4782935.40000000,1191102.32364200,2328
1602712800000,2020-10-14 22:00:00,XRP/USDT,0.24853000,0.24909000,0.24805000,0.24863000,3658718.80000000,909291.10017900,2034
1602709200000,2020-10-14 21:00:00,XRP/USDT,0.24864000,0.24937000,0.24831000,0.24851000,2776553.70000000,690879.47249300,1710
1602705600000,2020-10-14 20:00:00,XRP/USDT,0.24747000,0.24875000,0.24730000,0.24865000,5603368.20000000,1390542.37415900,2750
1602702000000,2020-10-14 19:00:00,XRP/USDT,0.24779000,0.24869000,0.24735000,0.24746000,5537301.50000000,1373976.60938300,2709
1602698400000,2020-10-14 18:00:00,XRP/USDT,0.24734000,0.24784000,0.24593000,0.24779000,8528754.00000000,2105599.80265300,4035
1602694800000,2020-10-14 17:00:00,XRP/USDT,0.24787000,0.24818000,0.24674000,0.24735000,7549000.10000000,1868502.79292000,3594
1602691200000,2020-10-14 16:00:00,XRP/USDT,0.24795000,0.24943000,0.24634000,0.24793000,12699749.40000000,3152024.57558400,6566
1602687600000,2020-10-14 15:00:00,XRP/USDT,0.25140000,0.25182000,0.24639000,0.24796000,15479779.30000000,3861854.02491300,7424
1602684000000,2020-10-14 14:00:00,XRP/USDT,0.25516000,0.25522000,0.24917000,0.25140000,18883802.30000000,4748836.01150300,9259
1602680400000,2020-10-14 13:00:00,XRP/USDT,0.25237000,0.25527000,0.25184000,0.25513000,10732700.10000000,2723994.77730300,4700
1602676800000,2020-10-14 12:00:00,XRP/USDT,0.25112000,0.25305000,0.25050000,0.25242000,7783544.90000000,1962398.38897800,4082
1602673200000,2020-10-14 11:00:00,XRP/USDT,0.25118000,0.25287000,0.25080000,0.25112000,7249717.10000000,1826010.77370300,3712
1602669600000,2020-10-14 10:00:00,XRP/USDT,0.25394000,0.25408000,0.25039000,0.25118000,13380235.10000000,3374326.19381200,6731
1602666000000,2020-10-14 09:00:00,XRP/USDT,0.25525000,0.25579000,0.25372000,0.25394000,6031401.70000000,1535333.86087600,2791
1602662400000,2020-10-14 08:00:00,XRP/USDT,0.25456000,0.25541000,0.25416000,0.25528000,6344298.10000000,1616195.52937900,3101
1602658800000,2020-10-14 07:00:00,XRP/USDT,0.25579000,0.25590000,0.25417000,0.25459000,7123237.70000000,1814706.61697100,3118
1602655200000,2020-10-14 06:00:00,XRP/USDT,0.25632000,0.25685000,0.25510000,0.25577000,6834479.40000000,1748477.00264600,2986
1602651600000,2020-10-14 05:00:00,XRP/USDT,0.25571000,0.25715000,0.25541000,0.25632000,8326129.80000000,2134386.91917300,2717
1602648000000,2020-10-14 04:00:00,XRP/USDT,0.25676000,0.25681000,0.25462000,0.25568000,9192298.50000000,2354216.73277300,3153
1602644400000,2020-10-14 03:00:00,XRP/USDT,0.25704000,0.25795000,0.25663000,0.25673000,5438169.00000000,1400110.39852600,2446
1602640800000,2020-10-14 02:00:00,XRP/USDT,0.25747000,0.25771000,0.25654000,0.25700000,6534352.30000000,1679786.18766300,2550
1602637200000,2020-10-14 01:00:00,XRP/USDT,0.25764000,0.25840000,0.25671000,0.25743000,8952959.30000000,2305240.66440300,3208
1602633600000,2020-10-14 00:00:00,XRP/USDT,0.25658000,0.25789000,0.25547000,0.25764000,10667491.00000000,2742080.37627800,4511
1602630000000,2020-10-13 23:00:00,XRP/USDT,0.25613000,0.25664000,0.25558000,0.25650000,4520517.20000000,1157811.11776200,2007
1602626400000,2020-10-13 22:00:00,XRP/USDT,0.25669000,0.25681000,0.25557000,0.25611000,3493524.90000000,895015.04463700,1622
1602622800000,2020-10-13 21:00:00,XRP/USDT,0.25527000,0.25685000,0.25527000,0.25660000,2963252.50000000,758246.82347800,1528
1602619200000,2020-10-13 20:00:00,XRP/USDT,0.25451000,0.25559000,0.25400000,0.25526000,3973253.60000000,1012791.66952500,1782
1602615600000,2020-10-13 19:00:00,XRP/USDT,0.25387000,0.25536000,0.25367000,0.25459000,5027673.20000000,1281296.73019000,2532
1602612000000,2020-10-13 18:00:00,XRP/USDT,0.25425000,0.25500000,0.25342000,0.25387000,8724792.00000000,2216953.29879000,3757
1602608400000,2020-10-13 17:00:00,XRP/USDT,0.25597000,0.25617000,0.25402000,0.25425000,6434616.50000000,1641871.14601100,2768
1602604800000,2020-10-13 16:00:00,XRP/USDT,0.25538000,0.25616000,0.25425000,0.25597000,6348247.00000000,1620268.57812900,2867
1602601200000,2020-10-13 15:00:00,XRP/USDT,0.25527000,0.25645000,0.25494000,0.25543000,8793407.80000000,2249318.82383800,3552
1602597600000,2020-10-13 14:00:00,XRP/USDT,0.25441000,0.25545000,0.25267000,0.25521000,15713176.80000000,3993108.60917200,5981
1602594000000,2020-10-13 13:00:00,XRP/USDT,0.25664000,0.25677000,0.25422000,0.25442000,17634406.60000000,4505165.26534100,6117
1602590400000,2020-10-13 12:00:00,XRP/USDT,0.25805000,0.25849000,0.25650000,0.25667000,10676990.70000000,2749565.54339100,4316
1602586800000,2020-10-13 11:00:00,XRP/USDT,0.25798000,0.25997000,0.25768000,0.25806000,16964576.50000000,4390937.07218900,6635
1602583200000,2020-10-13 10:00:00,XRP/USDT,0.25637000,0.25879000,0.25400000,0.25800000,17220077.80000000,4417953.09905400,7371
1602579600000,2020-10-13 09:00:00,XRP/USDT,0.25735000,0.25765000,0.25606000,0.25641000,6014295.50000000,1545181.49000900,2628
1602576000000,2020-10-13 08:00:00,XRP/USDT,0.25730000,0.25762000,0.25641000,0.25735000,7489633.30000000,1924875.23318000,2927
1602572400000,2020-10-13 07:00:00,XRP/USDT,0.25799000,0.25799000,0.25622000,0.25727000,13310526.50000000,3420672.16702100,4964
1602568800000,2020-10-13 06:00:00,XRP/USDT,0.25879000,0.25884000,0.25743000,0.25799000,9746964.00000000,2516649.97135100,4337
1602565200000,2020-10-13 05:00:00,XRP/USDT,0.25492000,0.25990000,0.25480000,0.25879000,21351850.80000000,5502097.12966300,8162
1602561600000,2020-10-13 04:00:00,XRP/USDT,0.25561000,0.25618000,0.25473000,0.25495000,7324674.60000000,1870410.92709000,2812
1602558000000,2020-10-13 03:00:00,XRP/USDT,0.25519000,0.25640000,0.25375000,0.25563000,11860487.10000000,3026415.27599100,4918
1602554400000,2020-10-13 02:00:00,XRP/USDT,0.25575000,0.25589000,0.25486000,0.25519000,8539808.70000000,2180795.30459300,3762
1602550800000,2020-10-13 01:00:00,XRP/USDT,0.25520000,0.25609000,0.25466000,0.25575000,8260424.90000000,2109755.31716700,3145
1602547200000,2020-10-13 00:00:00,XRP/USDT,0.25602000,0.25651000,0.25422000,0.25521000,10109568.90000000,2583100.44213400,4894
1602543600000,2020-10-12 23:00:00,XRP/USDT,0.25691000,0.25700000,0.25400000,0.25603000,16469392.60000000,4205219.29877300,5840
1602540000000,2020-10-12 22:00:00,XRP/USDT,0.25782000,0.25826000,0.25644000,0.25690000,8079680.60000000,2080177.51273100,3610
1602536400000,2020-10-12 21:00:00,XRP/USDT,0.25594000,0.25794000,0.25593000,0.25781000,5518606.20000000,1420000.18233700,2888
1602532800000,2020-10-12 20:00:00,XRP/USDT,0.25606000,0.25685000,0.25571000,0.25591000,7792560.90000000,1997015.52235700,2807
1602529200000,2020-10-12 19:00:00,XRP/USDT,0.25664000,0.25700000,0.25503000,0.25606000,9196278.40000000,2353215.19302400,3834
1602525600000,2020-10-12 18:00:00,XRP/USDT,0.25691000,0.25743000,0.25660000,0.25663000,4833475.50000000,1242746.38778600,2137
1602522000000,2020-10-12 17:00:00,XRP/USDT,0.25741000,0.25781000,0.25637000,0.25690000,6782128.40000000,1743439.19446100,3115
1602518400000,2020-10-12 16:00:00,XRP/USDT,0.25643000,0.25776000,0.25583000,0.25740000,12581057.90000000,3236166.33510000,4526
1602514800000,2020-10-12 15:00:00,XRP/USDT,0.25560000,0.25742000,0.25539000,0.25643000,13969612.10000000,3582321.69156300,5682
1602511200000,2020-10-12 14:00:00,XRP/USDT,0.25506000,0.25587000,0.25428000,0.25555000,9233833.90000000,2356234.27255600,4187
1602507600000,2020-10-12 13:00:00,XRP/USDT,0.25214000,0.25593000,0.25155000,0.25506000,22446565.20000000,5704187.23662400,7944
1602504000000,2020-10-12 12:00:00,XRP/USDT,0.25069000,0.25220000,0.25043000,0.25212000,8527231.10000000,2144561.69115100,3019
1602500400000,2020-10-12 11:00:00,XRP/USDT,0.25093000,0.25117000,0.24939000,0.25070000,10429090.20000000,2611879.62235400,4253
1602496800000,2020-10-12 10:00:00,XRP/USDT,0.25279000,0.25306000,0.24732000,0.25091000,17844435.80000000,4478688.46476200,7769
1602493200000,2020-10-12 09:00:00,XRP/USDT,0.25368000,0.25389000,0.25087000,0.25279000,17446225.70000000,4409563.50833200,6549
1602489600000,2020-10-12 08:00:00,XRP/USDT,0.25460000,0.25475000,0.25360000,0.25367000,6001572.60000000,1525312.70545700,2765
1602486000000,2020-10-12 07:00:00,XRP/USDT,0.25412000,0.25497000,0.25319000,0.25461000,8578921.30000000,2181517.28173500,3708
1602482400000,2020-10-12 06:00:00,XRP/USDT,0.25525000,0.25548000,0.25403000,0.25411000,5404903.70000000,1376152.77426200,2432
1602478800000,2020-10-12 05:00:00,XRP/USDT,0.25514000,0.25593000,0.25462000,0.25524000,5164080.00000000,1318187.93814000,2355
1602475200000,2020-10-12 04:00:00,XRP/USDT,0.25552000,0.25557000,0.25446000,0.25514000,6236071.90000000,1589170.81712800,2499
1602471600000,2020-10-12 03:00:00,XRP/USDT,0.25519000,0.25595000,0.25490000,0.25553000,6463920.20000000,1650574.35139700,2684
1602468000000,2020-10-12 02:00:00,XRP/USDT,0.25494000,0.25541000,0.25452000,0.25521000,5357994.50000000,1365904.30607600,2321
1602464400000,2020-10-12 01:00:00,XRP/USDT,0.25522000,0.25535000,0.25419000,0.25496000,6175551.20000000,1573315.83862900,2803
1602460800000,2020-10-12 00:00:00,XRP/USDT,0.25545000,0.25566000,0.25439000,0.25522000,5125223.70000000,1307198.22716100,2343
1602457200000,2020-10-11 23:00:00,XRP/USDT,0.25469000,0.25568000,0.25428000,0.25544000,5431091.20000000,1384484.13345900,2517
1602453600000,2020-10-11 22:00:00,XRP/USDT,0.25487000,0.25520000,0.25400000,0.25468000,5566201.20000000,1417164.13765000,2482
1602450000000,2020-10-11 21:00:00,XRP/USDT,0.25491000,0.25539000,0.25370000,0.25492000,6125874.70000000,1559011.21484300,3147
1602446400000,2020-10-11 20:00:00,XRP/USDT,0.25523000,0.25548000,0.25487000,0.25488000,4072452.20000000,1039328.03500300,2083
1602442800000,2020-10-11 19:00:00,XRP/USDT,0.25709000,0.25741000,0.25470000,0.25524000,8337375.50000000,2132083.49107900,3630
1602439200000,2020-10-11 18:00:00,XRP/USDT,0.25765000,0.25800000,0.25692000,0.25708000,4479812.00000000,1154046.69273700,1984
1602435600000,2020-10-11 17:00:00,XRP/USDT,0.25711000,0.25800000,0.25711000,0.25765000,3342397.60000000,861344.26523600,1791
1602432000000,2020-10-11 16:00:00,XRP/USDT,0.25711000,0.25751000,0.25622000,0.25710000,8002012.10000000,2056911.97786500,2919
1602428400000,2020-10-11 15:00:00,XRP/USDT,0.25657000,0.25799000,0.25655000,0.25704000,5802442.10000000,1493291.03576400,2540
1602424800000,2020-10-11 14:00:00,XRP/USDT,0.25671000,0.25764000,0.25566000,0.25651000,7454344.60000000,1913946.87520300,3122
1602421200000,2020-10-11 13:00:00,XRP/USDT,0.25664000,0.25672000,0.25592000,0.25667000,4511450.50000000,1156781.81960100,2105
1602417600000,2020-10-11 12:00:00,XRP/USDT,0.25715000,0.25750000,0.25602000,0.25664000,5961575.10000000,1530751.85608300,2247
1602414000000,2020-10-11 11:00:00,XRP/USDT,0.25761000,0.25800000,0.25645000,0.25709000,9740819.90000000,2503740.76720700,3810
1602410400000,2020-10-11 10:00:00,XRP/USDT,0.25660000,0.25842000,0.25638000,0.25761000,7233391.10000000,1862471.54624200,3592
1602406800000,2020-10-11 09:00:00,XRP/USDT,0.25552000,0.25667000,0.25532000,0.25659000,5532466.80000000,1416341.83866200,2368
1602403200000,2020-10-11 08:00:00,XRP/USDT,0.25566000,0.25596000,0.25496000,0.25553000,3664763.00000000,936414.57504400,1791
1602399600000,2020-10-11 07:00:00,XRP/USDT,0.25577000,0.25606000,0.25541000,0.25563000,3065664.50000000,783944.07874100,1433
1602396000000,2020-10-11 06:00:00,XRP/USDT,0.25558000,0.25607000,0.25540000,0.25577000,3628681.10000000,927968.77133300,1654
1602392400000,2020-10-11 05:00:00,XRP/USDT,0.25443000,0.25566000,0.25377000,0.25559000,3804766.10000000,968244.95135600,1941
1602388800000,2020-10-11 04:00:00,XRP/USDT,0.25417000,0.25495000,0.25381000,0.25448000,3017702.50000000,767812.88813600,1655
1602385200000,2020-10-11 03:00:00,XRP/USDT,0.25549000,0.25553000,0.25353000,0.25414000,5743440.30000000,1460930.16863800,2482
1602381600000,2020-10-11 02:00:00,XRP/USDT,0.25540000,0.25560000,0.25489000,0.25548000,3276085.60000000,836464.06795400,1733
1602378000000,2020-10-11 01:00:00,XRP/USDT,0.25379000,0.25563000,0.25376000,0.25541000,5948142.10000000,1516582.36712100,2554
1602374400000,2020-10-11 00:00:00,XRP/USDT,0.25401000,0.25454000,0.25321000,0.25381000,5465197.60000000,1388006.66086600,2587
1602370800000,2020-10-10 23:00:00,XRP/USDT,0.25631000,0.25631000,0.25292000,0.25402000,11776512.80000000,2995032.96376500,4324
1602367200000,2020-10-10 22:00:00,XRP/USDT,0.25722000,0.25722000,0.25626000,0.25631000,2740853.70000000,703352.54274300,1523
1602363600000,2020-10-10 21:00:00,XRP/USDT,0.25619000,0.25737000,0.25459000,0.25722000,5460065.30000000,1397095.33933400,2574
1602360000000,2020-10-10 20:00:00,XRP/USDT,0.25656000,0.25656000,0.25592000,0.25619000,2695701.10000000,690741.69106900,1451
1602356400000,2020-10-10 19:00:00,XRP/USDT,0.25710000,0.25710000,0.25597000,0.25658000,3921900.00000000,1006111.30427800,1943
1602352800000,2020-10-10 18:00:00,XRP/USDT,0.25618000,0.25739000,0.25573000,0.25707000,3752336.60000000,962234.75158800,1863
1602349200000,2020-10-10 17:00:00,XRP/USDT,0.25616000,0.25671000,0.25590000,0.25619000,3919851.50000000,1004828.08767700,1985
1602345600000,2020-10-10 16:00:00,XRP/USDT,0.25796000,0.25822000,0.25560000,0.25618000,8121663.80000000,2084214.27334700,3537
1602342000000,2020-10-10 15:00:00,XRP/USDT,0.25735000,0.25933000,0.25733000,0.25792000,9946161.70000000,2570650.36094300,4180
1602338400000,2020-10-10 14:00:00,XRP/USDT,0.25864000,0.25891000,0.25677000,0.25736000,8558655.20000000,2202613.22532400,3402
1602334800000,2020-10-10 13:00:00,XRP/USDT,0.25558000,0.26071000,0.25556000,0.25862000,14014013.50000000,3622817.14114100,6866
1602331200000,2020-10-10 12:00:00,XRP/USDT,0.25544000,0.25592000,0.25455000,0.25556000,3736876.40000000,954146.87694100,1841
1602327600000,2020-10-10 11:00:00,XRP/USDT,0.25503000,0.25559000,0.25467000,0.25545000,4000910.00000000,1020670.41610900,1753
1602324000000,2020-10-10 10:00:00,XRP/USDT,0.25495000,0.25541000,0.25366000,0.25503000,7278700.20000000,1853131.84883500,3432
1602320400000,2020-10-10 09:00:00,XRP/USDT,0.25653000,0.25683000,0.25455000,0.25496000,8647717.50000000,2211273.26551000,4227
1602316800000,2020-10-10 08:00:00,XRP/USDT,0.25640000,0.25658000,0.25590000,0.25651000,4225583.90000000,1082665.33303400,1813
1602313200000,2020-10-10 07:00:00,XRP/USDT,0.25600000,0.25651000,0.25587000,0.25636000,4329114.90000000,1109328.83032700,1798
1602309600000,2020-10-10 06:00:00,XRP/USDT,0.25620000,0.25658000,0.25562000,0.25602000,6730373.40000000,1723674.31563900,2294
1602306000000,2020-10-10 05:00:00,XRP/USDT,0.25672000,0.25688000,0.25618000,0.25618000,4245245.50000000,1088890.95112400,1799
1602302400000,2020-10-10 04:00:00,XRP/USDT,0.25746000,0.25813000,0.25638000,0.25671000,6063219.10000000,1559565.84099700,2598
1602298800000,2020-10-10 03:00:00,XRP/USDT,0.25594000,0.25810000,0.25583000,0.25738000,11295286.90000000,2905049.60030800,5105
1602295200000,2020-10-10 02:00:00,XRP/USDT,0.25347000,0.25736000,0.25291000,0.25590000,19721112.00000000,5046289.99111300,9083
1602291600000,2020-10-10 01:00:00,XRP/USDT,0.25370000,0.25378000,0.25289000,0.25348000,4377534.00000000,1108766.98786600,2058
1602288000000,2020-10-10 00:00:00,XRP/USDT,0.25293000,0.25410000,0.25265000,0.25370000,6395568.20000000,1620684.36428100,3053
1602284400000,2020-10-09 23:00:00,XRP/USDT,0.25300000,0.25340000,0.25276000,0.25293000,3859209.00000000,976839.85498300,1970
1602280800000,2020-10-09 22:00:00,XRP/USDT,0.25290000,0.25344000,0.25219000,0.25301000,4141429.60000000,1047557.50275000,2151
1602277200000,2020-10-09 21:00:00,XRP/USDT,0.25072000,0.25300000,0.25072000,0.25291000,3186099.20000000,801883.93749600,1917
1602273600000,2020-10-09 20:00:00,XRP/USDT,0.25038000,0.25109000,0.25038000,0.25072000,4143664.20000000,1039087.95689200,2104
1602270000000,2020-10-09 19:00:00,XRP/USDT,0.25021000,0.25074000,0.24966000,0.25037000,4844769.90000000,1211746.20363800,2085
1602266400000,2020-10-09 18:00:00,XRP/USDT,0.25133000,0.25141000,0.24994000,0.25020000,5277166.10000000,1321616.26006600,2600
1602262800000,2020-10-09 17:00:00,XRP/USDT,0.25088000,0.25142000,0.25073000,0.25133000,4057848.40000000,1018949.92826400,1992
1602259200000,2020-10-09 16:00:00,XRP/USDT,0.25233000,0.25250000,0.25054000,0.25088000,11120965.40000000,2795817.34130300,3965
1602255600000,2020-10-09 15:00:00,XRP/USDT,0.25183000,0.25244000,0.25046000,0.25231000,11839379.80000000,2978845.30120700,4828
1602252000000,2020-10-09 14:00:00,XRP/USDT,0.25375000,0.25432000,0.24935000,0.25178000,20182986.20000000,5077991.17019100,8181
1602248400000,2020-10-09 13:00:00,XRP/USDT,0.25388000,0.25440000,0.25304000,0.25375000,7647857.20000000,1940013.27844100,3803
1602244800000,2020-10-09 12:00:00,XRP/USDT,0.25544000,0.25566000,0.25358000,0.25383000,8246163.70000000,2099212.87224500,3974
1602241200000,2020-10-09 11:00:00,XRP/USDT,0.25399000,0.25665000,0.25381000,0.25542000,17225564.60000000,4400739.89771300,7786
1602237600000,2020-10-09 10:00:00,XRP/USDT,0.25110000,0.25514000,0.25076000,0.25399000,18176348.90000000,4604882.30705100,8083
1602234000000,2020-10-09 09:00:00,XRP/USDT,0.25058000,0.25165000,0.25044000,0.25114000,6072311.50000000,1523729.59441500,3071
1602230400000,2020-10-09 08:00:00,XRP/USDT,0.25018000,0.25073000,0.24962000,0.25059000,10539759.60000000,2636658.81922700,4910
1602226800000,2020-10-09 07:00:00,XRP/USDT,0.24975000,0.25057000,0.24965000,0.25023000,5362189.50000000,1341250.98396800,2444
1602223200000,2020-10-09 06:00:00,XRP/USDT,0.25057000,0.25057000,0.24952000,0.24973000,8755071.20000000,2188758.05016100,3033
1602219600000,2020-10-09 05:00:00,XRP/USDT,0.25086000,0.25144000,0.25057000,0.25057000,4765125.10000000,1195968.97941900,2213
1602216000000,2020-10-09 04:00:00,XRP/USDT,0.25141000,0.25160000,0.25077000,0.25087000,2856377.10000000,717452.84564100,1520
1602212400000,2020-10-09 03:00:00,XRP/USDT,0.25130000,0.25188000,0.25119000,0.25141000,4736429.70000000,1191226.02994600,2304
1602208800000,2020-10-09 02:00:00,XRP/USDT,0.25197000,0.25224000,0.25114000,0.25130000,5913636.70000000,1488683.92692500,2831
1602205200000,2020-10-09 01:00:00,XRP/USDT,0.25042000,0.25211000,0.25029000,0.25198000,8048056.60000000,2021015.25458600,3728
1602201600000,2020-10-09 00:00:00,XRP/USDT,0.25141000,0.25208000,0.25003000,0.25047000,11478148.40000000,2880620.01274900,5046
1602198000000,2020-10-08 23:00:00,XRP/USDT,0.25135000,0.25172000,0.25070000,0.25141000,6379396.40000000,1602889.51574800,2719
1602194400000,2020-10-08 22:00:00,XRP/USDT,0.25139000,0.25191000,0.25063000,0.25135000,5557026.10000000,1395960.49142100,2756
1602190800000,2020-10-08 21:00:00,XRP/USDT,0.25174000,0.25190000,0.25075000,0.25143000,3399571.00000000,854712.86017200,1995
1602187200000,2020-10-08 20:00:00,XRP/USDT,0.25137000,0.25297000,0.25019000,0.25178000,12543633.20000000,3157478.03202900,4406
