https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ADA,Volume USDT,tradecount
1602334800000,2020-10-10 13:00:00,ADA/USDT,0.10960000,0.11000000,0.10842000,0.10880000,25541461.30000000,2789003.21398900,5615
1602331200000,2020-10-10 12:00:00,ADA/USDT,0.10709000,0.10999000,0.10687000,0.10959000,29957757.80000000,3254171.04520100,6842
1602327600000,2020-10-10 11:00:00,ADA/USDT,0.10646000,0.10749000,0.10607000,0.10709000,9990524.50000000,1066054.60615000,2802
1602324000000,2020-10-10 10:00:00,ADA/USDT,0.10631000,0.10684000,0.10504000,0.10645000,22906558.20000000,2429670.71563800,5136
1602320400000,2020-10-10 09:00:00,ADA/USDT,0.10768000,0.10855000,0.10573000,0.10631000,19107014.10000000,2042900.50876500,4535
1602316800000,2020-10-10 08:00:00,ADA/USDT,0.10679000,0.10895000,0.10673000,0.10766000,22861063.40000000,2469886.28504800,5594
1602313200000,2020-10-10 07:00:00,ADA/USDT,0.10525000,0.10714000,0.10509000,0.10680000,14638735.10000000,1558740.60528800,3721
1602309600000,2020-10-10 06:00:00,ADA/USDT,0.10490000,0.10594000,0.10446000,0.10524000,16278007.90000000,1710515.03943100,4120
1602306000000,2020-10-10 05:00:00,ADA/USDT,0.10594000,0.10606000,0.10461000,0.10490000,9650795.30000000,1015725.56506700,2280
1602302400000,2020-10-10 04:00:00,ADA/USDT,0.10683000,0.10734000,0.10575000,0.10591000,11961914.60000000,1272016.76984700,2877
1602298800000,2020-10-10 03:00:00,ADA/USDT,0.10582000,0.10730000,0.10519000,0.10685000,31364083.40000000,3329032.56351100,6699
1602295200000,2020-10-10 02:00:00,ADA/USDT,0.10312000,0.10615000,0.10288000,0.10581000,40960743.70000000,4306247.11581300,9985
1602291600000,2020-10-10 01:00:00,ADA/USDT,0.10386000,0.10388000,0.10269000,0.10315000,9601353.20000000,989365.67559600,2581
1602288000000,2020-10-10 00:00:00,ADA/USDT,0.10133000,0.10387000,0.10133000,0.10387000,18721379.10000000,1926361.95249400,5037
1602284400000,2020-10-09 23:00:00,ADA/USDT,0.10208000,0.10250000,0.10123000,0.10129000,10885005.10000000,1110153.62595700,2537
1602280800000,2020-10-09 22:00:00,ADA/USDT,0.10210000,0.10255000,0.10171000,0.10214000,10697514.50000000,1092734.49419700,2202
1602277200000,2020-10-09 21:00:00,ADA/USDT,0.09995000,0.10250000,0.09949000,0.10210000,20739467.30000000,2101480.93457300,4703
1602273600000,2020-10-09 20:00:00,ADA/USDT,0.09922000,0.10009000,0.09922000,0.09989000,13791495.70000000,1374799.58955000,3066
1602270000000,2020-10-09 19:00:00,ADA/USDT,0.09915000,0.09955000,0.09841000,0.09921000,10134418.10000000,1003167.78880700,2342
1602266400000,2020-10-09 18:00:00,ADA/USDT,0.09979000,0.09985000,0.09882000,0.09917000,10650363.40000000,1056477.10082100,2785
1602262800000,2020-10-09 17:00:00,ADA/USDT,0.09993000,0.10032000,0.09946000,0.09978000,11893468.60000000,1187935.04173700,2760
1602259200000,2020-10-09 16:00:00,ADA/USDT,0.09865000,0.10063000,0.09800000,0.09993000,29755212.40000000,2962554.03249300,6142
1602255600000,2020-10-09 15:00:00,ADA/USDT,0.09828000,0.09895000,0.09772000,0.09864000,14432163.00000000,1419494.10385200,3169
1602252000000,2020-10-09 14:00:00,ADA/USDT,0.09755000,0.09880000,0.09755000,0.09825000,25394931.10000000,2493292.61320600,4683
1602248400000,2020-10-09 13:00:00,ADA/USDT,0.09714000,0.09766000,0.09685000,0.09751000,8031427.60000000,780698.05642300,1791
1602244800000,2020-10-09 12:00:00,ADA/USDT,0.09740000,0.09790000,0.09686000,0.09715000,17288345.00000000,1686039.01193900,3533
1602241200000,2020-10-09 11:00:00,ADA/USDT,0.09719000,0.09801000,0.09714000,0.09743000,23207973.10000000,2265618.88790500,4173
1602237600000,2020-10-09 10:00:00,ADA/USDT,0.09587000,0.09781000,0.09544000,0.09720000,23275960.30000000,2251658.63586800,5063
1602234000000,2020-10-09 09:00:00,ADA/USDT,0.09575000,0.09591000,0.09535000,0.09587000,10254790.20000000,980486.13597300,1856
1602230400000,2020-10-09 08:00:00,ADA/USDT,0.09568000,0.09579000,0.09501000,0.09574000,10445031.50000000,996293.30102800,2380
1602226800000,2020-10-09 07:00:00,ADA/USDT,0.09530000,0.09586000,0.09518000,0.09567000,5804099.20000000,554860.87066700,1499
1602223200000,2020-10-09 06:00:00,ADA/USDT,0.09526000,0.09553000,0.09487000,0.09527000,7168339.70000000,682463.07017100,1878
1602219600000,2020-10-09 05:00:00,ADA/USDT,0.09569000,0.09604000,0.09485000,0.09527000,8103960.90000000,773088.86495600,1947
1602216000000,2020-10-09 04:00:00,ADA/USDT,0.09573000,0.09603000,0.09541000,0.09576000,6127571.70000000,586647.90474900,1516
1602212400000,2020-10-09 03:00:00,ADA/USDT,0.09676000,0.09694000,0.09563000,0.09575000,10616634.50000000,1024482.48208300,2421
1602208800000,2020-10-09 02:00:00,ADA/USDT,0.09631000,0.09679000,0.09615000,0.09670000,7369180.70000000,711132.75293300,2287
1602205200000,2020-10-09 01:00:00,ADA/USDT,0.09544000,0.09641000,0.09534000,0.09634000,5338080.00000000,512007.98102400,1444
1602201600000,2020-10-09 00:00:00,ADA/USDT,0.09632000,0.09653000,0.09511000,0.09545000,8904683.70000000,853278.93941500,2376
1602198000000,2020-10-08 23:00:00,ADA/USDT,0.09583000,0.09632000,0.09538000,0.09632000,6258668.80000000,600203.40582500,1429
1602194400000,2020-10-08 22:00:00,ADA/USDT,0.09567000,0.09631000,0.09562000,0.09583000,4437658.00000000,425867.26968200,1207
1602190800000,2020-10-08 21:00:00,ADA/USDT,0.09616000,0.09642000,0.09555000,0.09561000,3956873.00000000,380297.79972100,900
1602187200000,2020-10-08 20:00:00,ADA/USDT,0.09588000,0.09650000,0.09561000,0.09610000,6167640.80000000,592943.64197800,1421
1602183600000,2020-10-08 19:00:00,ADA/USDT,0.09626000,0.09650000,0.09573000,0.09583000,5722268.60000000,549998.10056600,1242
1602180000000,2020-10-08 18:00:00,ADA/USDT,0.09611000,0.09640000,0.09546000,0.09626000,7078663.50000000,679499.34171700,1493
1602176400000,2020-10-08 17:00:00,ADA/USDT,0.09563000,0.09650000,0.09522000,0.09607000,11112404.20000000,1065286.90541600,2351
1602172800000,2020-10-08 16:00:00,ADA/USDT,0.09634000,0.09731000,0.09532000,0.09559000,20094248.00000000,1930217.38193100,4495
1602169200000,2020-10-08 15:00:00,ADA/USDT,0.09539000,0.09699000,0.09495000,0.09629000,30355382.50000000,2913453.51095900,6208
1602165600000,2020-10-08 14:00:00,ADA/USDT,0.09369000,0.09565000,0.09331000,0.09533000,29295104.50000000,2772310.55533000,5715
1602162000000,2020-10-08 13:00:00,ADA/USDT,0.09254000,0.09400000,0.09200000,0.09368000,17759984.20000000,1657659.75107500,3850
1602158400000,2020-10-08 12:00:00,ADA/USDT,0.09154000,0.09259000,0.09125000,0.09253000,9778783.40000000,899956.01274900,2044
