https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EOS,Volume USDT,tradecount
1603292400000,2020-10-21 15:00:00,EOS/USDT,2.61890000,2.63500000,2.60230000,2.63210000,525823.87000000,1376225.88601100,2962
1603288800000,2020-10-21 14:00:00,EOS/USDT,2.61320000,2.63880000,2.60670000,2.61900000,886587.42000000,2322825.45718900,5585
1603285200000,2020-10-21 13:00:00,EOS/USDT,2.58270000,2.62400000,2.57700000,2.61290000,1093304.34000000,2843398.00001100,5929
1603281600000,2020-10-21 12:00:00,EOS/USDT,2.56120000,2.58970000,2.55380000,2.58210000,492402.07000000,1267059.23417900,2581
1603278000000,2020-10-21 11:00:00,EOS/USDT,2.56050000,2.56710000,2.55270000,2.56040000,273309.74000000,699615.18903400,1272
1603274400000,2020-10-21 10:00:00,EOS/USDT,2.55550000,2.57320000,2.55490000,2.55980000,244226.35000000,626495.02301600,1586
1603270800000,2020-10-21 09:00:00,EOS/USDT,2.54780000,2.55750000,2.54600000,2.55560000,175838.95000000,448931.54826900,824
1603267200000,2020-10-21 08:00:00,EOS/USDT,2.55120000,2.55410000,2.54770000,2.54800000,186784.98000000,476462.38978200,903
1603263600000,2020-10-21 07:00:00,EOS/USDT,2.56330000,2.56470000,2.54520000,2.55080000,277833.97000000,709072.38826900,1567
1603260000000,2020-10-21 06:00:00,EOS/USDT,2.56220000,2.57100000,2.56220000,2.56320000,172366.43000000,442388.08805500,793
1603256400000,2020-10-21 05:00:00,EOS/USDT,2.56580000,2.56800000,2.55900000,2.56230000,184190.46000000,472198.12003500,1264
1603252800000,2020-10-21 04:00:00,EOS/USDT,2.56100000,2.56690000,2.55880000,2.56560000,361356.81000000,926103.06209800,1634
1603249200000,2020-10-21 03:00:00,EOS/USDT,2.53000000,2.57570000,2.52950000,2.56120000,924331.78000000,2366137.65603600,4974
1603245600000,2020-10-21 02:00:00,EOS/USDT,2.52870000,2.53500000,2.52620000,2.52930000,259019.64000000,655347.45804700,1567
1603242000000,2020-10-21 01:00:00,EOS/USDT,2.53120000,2.53420000,2.52590000,2.52870000,172017.45000000,435242.86960000,880
1603238400000,2020-10-21 00:00:00,EOS/USDT,2.52630000,2.53500000,2.52150000,2.53130000,319222.91000000,807249.58360600,1486
1603234800000,2020-10-20 23:00:00,EOS/USDT,2.52270000,2.52820000,2.51730000,2.52640000,138089.79000000,348470.89286500,723
1603231200000,2020-10-20 22:00:00,EOS/USDT,2.52050000,2.52570000,2.51460000,2.52170000,73018.95000000,184050.38602300,536
1603227600000,2020-10-20 21:00:00,EOS/USDT,2.51950000,2.52360000,2.50900000,2.52030000,304114.40000000,766263.36508800,1325
1603224000000,2020-10-20 20:00:00,EOS/USDT,2.50670000,2.52230000,2.50240000,2.52010000,286479.03000000,719761.97609700,1732
1603220400000,2020-10-20 19:00:00,EOS/USDT,2.51820000,2.51910000,2.50070000,2.50650000,306269.22000000,768121.15578400,2095
1603216800000,2020-10-20 18:00:00,EOS/USDT,2.51700000,2.52230000,2.50810000,2.51810000,396109.83000000,996419.33332500,2433
1603213200000,2020-10-20 17:00:00,EOS/USDT,2.53750000,2.54130000,2.51580000,2.51750000,594664.94000000,1503070.38599800,3370
1603209600000,2020-10-20 16:00:00,EOS/USDT,2.54630000,2.55440000,2.53230000,2.53670000,321820.35000000,818188.35838800,2228
1603206000000,2020-10-20 15:00:00,EOS/USDT,2.53490000,2.55180000,2.53240000,2.54620000,480197.91000000,1221341.17771500,3110
1603202400000,2020-10-20 14:00:00,EOS/USDT,2.54020000,2.54020000,2.53020000,2.53550000,231600.32000000,587272.65136200,1669
1603198800000,2020-10-20 13:00:00,EOS/USDT,2.53840000,2.54450000,2.52810000,2.53930000,273999.28000000,694977.14436600,1708
1603195200000,2020-10-20 12:00:00,EOS/USDT,2.52790000,2.54150000,2.52450000,2.53810000,222915.88000000,565258.13061000,1455
1603191600000,2020-10-20 11:00:00,EOS/USDT,2.56160000,2.56920000,2.50840000,2.52950000,1227328.12000000,3113915.30746400,7302
1603188000000,2020-10-20 10:00:00,EOS/USDT,2.56260000,2.56360000,2.55360000,2.56200000,175840.93000000,449919.98201500,1020
1603184400000,2020-10-20 09:00:00,EOS/USDT,2.55980000,2.56490000,2.55740000,2.56350000,204677.15000000,523960.49762400,1078
1603180800000,2020-10-20 08:00:00,EOS/USDT,2.55780000,2.56250000,2.54660000,2.56020000,242685.50000000,620444.17393600,1699
1603177200000,2020-10-20 07:00:00,EOS/USDT,2.57030000,2.57740000,2.54970000,2.55780000,327042.54000000,838410.20200900,2026
1603173600000,2020-10-20 06:00:00,EOS/USDT,2.56540000,2.57500000,2.55830000,2.57120000,394301.15000000,1011111.25087100,1715
1603170000000,2020-10-20 05:00:00,EOS/USDT,2.56850000,2.57260000,2.55970000,2.56530000,272422.23000000,699196.77105500,1442
1603166400000,2020-10-20 04:00:00,EOS/USDT,2.57970000,2.58390000,2.56860000,2.57010000,305160.30000000,786471.08048800,1738
1603162800000,2020-10-20 03:00:00,EOS/USDT,2.57880000,2.58560000,2.57200000,2.57910000,316995.59000000,816944.82948000,1760
1603159200000,2020-10-20 02:00:00,EOS/USDT,2.57290000,2.57920000,2.57240000,2.57900000,205329.08000000,528896.18710800,1005
1603155600000,2020-10-20 01:00:00,EOS/USDT,2.57660000,2.58020000,2.56810000,2.57380000,198766.99000000,511831.56345300,1218
1603152000000,2020-10-20 00:00:00,EOS/USDT,2.58140000,2.58140000,2.57160000,2.57660000,165588.90000000,426767.76088700,1006
1603148400000,2020-10-19 23:00:00,EOS/USDT,2.57910000,2.58190000,2.57530000,2.58190000,126984.42000000,327431.01881800,730
1603144800000,2020-10-19 22:00:00,EOS/USDT,2.58180000,2.58380000,2.57420000,2.57810000,194544.53000000,501954.98492200,1276
1603141200000,2020-10-19 21:00:00,EOS/USDT,2.58640000,2.58700000,2.57990000,2.58180000,98171.98000000,253554.04702500,623
1603137600000,2020-10-19 20:00:00,EOS/USDT,2.58560000,2.58740000,2.57910000,2.58620000,154491.18000000,398896.93436900,1063
1603134000000,2020-10-19 19:00:00,EOS/USDT,2.57950000,2.59310000,2.57850000,2.58470000,339039.87000000,876901.69112600,1996
1603130400000,2020-10-19 18:00:00,EOS/USDT,2.59290000,2.60160000,2.57950000,2.57950000,483295.40000000,1253681.81704300,2624
1603126800000,2020-10-19 17:00:00,EOS/USDT,2.59290000,2.61100000,2.59000000,2.59320000,577420.32000000,1501215.19251500,3137
1603123200000,2020-10-19 16:00:00,EOS/USDT,2.57460000,2.59420000,2.56810000,2.59270000,531685.44000000,1371401.63543400,3422
1603119600000,2020-10-19 15:00:00,EOS/USDT,2.56050000,2.57530000,2.55700000,2.57450000,530786.54000000,1362707.63611300,3427
1603116000000,2020-10-19 14:00:00,EOS/USDT,2.56090000,2.56600000,2.55270000,2.55980000,315247.25000000,806920.78824600,1933
1603112400000,2020-10-19 13:00:00,EOS/USDT,2.54350000,2.57100000,2.54350000,2.56060000,911150.86000000,2332343.07581100,6245
1603108800000,2020-10-19 12:00:00,EOS/USDT,2.54010000,2.54670000,2.53830000,2.54400000,219456.24000000,558083.28605200,1302
1603105200000,2020-10-19 11:00:00,EOS/USDT,2.54500000,2.55010000,2.54000000,2.54000000,217769.23000000,554270.65316700,1549
1603101600000,2020-10-19 10:00:00,EOS/USDT,2.54540000,2.55270000,2.54270000,2.54490000,277694.97000000,707348.68898400,1509
1603098000000,2020-10-19 09:00:00,EOS/USDT,2.54350000,2.54740000,2.53820000,2.54530000,208931.95000000,531306.75072000,1155
1603094400000,2020-10-19 08:00:00,EOS/USDT,2.53630000,2.54370000,2.53420000,2.54350000,152659.61000000,387626.68044900,945
1603090800000,2020-10-19 07:00:00,EOS/USDT,2.53650000,2.53970000,2.53500000,2.53660000,127774.76000000,324152.32925200,778
1603087200000,2020-10-19 06:00:00,EOS/USDT,2.52960000,2.54060000,2.52850000,2.53640000,162860.78000000,412665.14547900,982
1603083600000,2020-10-19 05:00:00,EOS/USDT,2.52990000,2.53280000,2.52500000,2.53030000,132495.04000000,334984.41678600,837
1603080000000,2020-10-19 04:00:00,EOS/USDT,2.52690000,2.53230000,2.52510000,2.52970000,121384.31000000,307083.85964000,630
1603076400000,2020-10-19 03:00:00,EOS/USDT,2.53230000,2.53280000,2.52370000,2.52710000,149551.85000000,378098.44923600,896
1603072800000,2020-10-19 02:00:00,EOS/USDT,2.53120000,2.53540000,2.52930000,2.53230000,167416.30000000,423903.27212100,1070
1603069200000,2020-10-19 01:00:00,EOS/USDT,2.53510000,2.53620000,2.53050000,2.53120000,129453.51000000,327964.72941900,799
1603065600000,2020-10-19 00:00:00,EOS/USDT,2.54550000,2.55230000,2.52900000,2.53540000,290452.99000000,738038.04407200,1874
1603062000000,2020-10-18 23:00:00,EOS/USDT,2.54050000,2.54820000,2.53990000,2.54590000,217319.72000000,552922.26096900,1122
1603058400000,2020-10-18 22:00:00,EOS/USDT,2.53910000,2.54300000,2.53690000,2.54000000,99697.67000000,253229.51846200,496
1603054800000,2020-10-18 21:00:00,EOS/USDT,2.53800000,2.53990000,2.53370000,2.53910000,44286.65000000,112345.05863300,263
1603051200000,2020-10-18 20:00:00,EOS/USDT,2.53700000,2.53870000,2.53370000,2.53810000,73135.46000000,185461.56326700,402
1603047600000,2020-10-18 19:00:00,EOS/USDT,2.53660000,2.54000000,2.53560000,2.53700000,84483.14000000,214429.81637300,479
1603044000000,2020-10-18 18:00:00,EOS/USDT,2.54250000,2.54380000,2.53650000,2.53730000,84433.64000000,214402.00521800,525
1603040400000,2020-10-18 17:00:00,EOS/USDT,2.54590000,2.54610000,2.53970000,2.54250000,140076.81000000,356101.59758900,819
1603036800000,2020-10-18 16:00:00,EOS/USDT,2.54720000,2.54920000,2.54270000,2.54590000,89670.19000000,228286.60244900,587
1603033200000,2020-10-18 15:00:00,EOS/USDT,2.54480000,2.54830000,2.54310000,2.54690000,79866.64000000,203353.20744100,590
1603029600000,2020-10-18 14:00:00,EOS/USDT,2.53040000,2.55690000,2.53000000,2.54480000,470711.82000000,1197564.48395500,2654
1603026000000,2020-10-18 13:00:00,EOS/USDT,2.52770000,2.53080000,2.52750000,2.53050000,93745.07000000,237094.67351200,513
1603022400000,2020-10-18 12:00:00,EOS/USDT,2.52980000,2.53000000,2.52650000,2.52730000,81784.39000000,206767.78091700,482
1603018800000,2020-10-18 11:00:00,EOS/USDT,2.53090000,2.53190000,2.52830000,2.52880000,67211.95000000,170060.87949500,374
1603015200000,2020-10-18 10:00:00,EOS/USDT,2.52720000,2.53110000,2.52580000,2.53090000,115522.44000000,292073.02450800,660
1603011600000,2020-10-18 09:00:00,EOS/USDT,2.53080000,2.53260000,2.52650000,2.52690000,75395.10000000,190740.70705400,482
1603008000000,2020-10-18 08:00:00,EOS/USDT,2.53640000,2.54150000,2.52950000,2.53020000,155226.46000000,393123.56702400,828
1603004400000,2020-10-18 07:00:00,EOS/USDT,2.54030000,2.54230000,2.53070000,2.53580000,163581.67000000,414458.71748100,943
1603000800000,2020-10-18 06:00:00,EOS/USDT,2.53260000,2.54840000,2.52990000,2.54020000,281501.49000000,714107.77982300,1761
1602997200000,2020-10-18 05:00:00,EOS/USDT,2.52550000,2.53400000,2.52550000,2.53250000,108065.76000000,273366.75883900,599
1602993600000,2020-10-18 04:00:00,EOS/USDT,2.52230000,2.52870000,2.52180000,2.52560000,106368.69000000,268641.78817400,629
1602990000000,2020-10-18 03:00:00,EOS/USDT,2.52820000,2.52870000,2.52140000,2.52220000,102333.60000000,258377.92672700,589
1602986400000,2020-10-18 02:00:00,EOS/USDT,2.53110000,2.53120000,2.52540000,2.52800000,132972.91000000,336102.79594500,693
1602982800000,2020-10-18 01:00:00,EOS/USDT,2.52580000,2.53320000,2.52580000,2.53110000,111875.61000000,283021.34905700,704
1602979200000,2020-10-18 00:00:00,EOS/USDT,2.52170000,2.52790000,2.51770000,2.52570000,192052.01000000,484631.21264300,1175
1602975600000,2020-10-17 23:00:00,EOS/USDT,2.51970000,2.52590000,2.51880000,2.52170000,103769.86000000,261715.42791800,678
1602972000000,2020-10-17 22:00:00,EOS/USDT,2.51310000,2.52120000,2.51280000,2.51970000,78933.26000000,198717.50505900,524
1602968400000,2020-10-17 21:00:00,EOS/USDT,2.51750000,2.52100000,2.51280000,2.51340000,57432.48000000,144588.86627200,722
1602964800000,2020-10-17 20:00:00,EOS/USDT,2.51430000,2.52140000,2.50950000,2.51750000,148177.30000000,372527.86749300,1047
1602961200000,2020-10-17 19:00:00,EOS/USDT,2.52130000,2.52140000,2.51250000,2.51430000,153846.20000000,387246.93118300,914
1602957600000,2020-10-17 18:00:00,EOS/USDT,2.52240000,2.52350000,2.51560000,2.52130000,84143.67000000,211946.82999500,725
1602954000000,2020-10-17 17:00:00,EOS/USDT,2.51750000,2.52390000,2.51370000,2.52290000,122465.55000000,308390.04429800,839
1602950400000,2020-10-17 16:00:00,EOS/USDT,2.52050000,2.52440000,2.50740000,2.51850000,259523.52000000,653482.75523000,1470
1602946800000,2020-10-17 15:00:00,EOS/USDT,2.53220000,2.54230000,2.51840000,2.52050000,268892.55000000,679818.67245800,1729
1602943200000,2020-10-17 14:00:00,EOS/USDT,2.51990000,2.53610000,2.50360000,2.53200000,412789.91000000,1039600.36363600,2756
1602939600000,2020-10-17 13:00:00,EOS/USDT,2.53210000,2.53470000,2.50530000,2.51980000,475994.91000000,1199142.07176400,2964
1602936000000,2020-10-17 12:00:00,EOS/USDT,2.53100000,2.53260000,2.52850000,2.53240000,121553.37000000,307620.03297800,756
1602932400000,2020-10-17 11:00:00,EOS/USDT,2.53550000,2.53650000,2.53010000,2.53160000,149225.48000000,378173.83087000,976
1602928800000,2020-10-17 10:00:00,EOS/USDT,2.53070000,2.53650000,2.53050000,2.53550000,154072.33000000,390346.96339400,1112
1602925200000,2020-10-17 09:00:00,EOS/USDT,2.53040000,2.53380000,2.52810000,2.53090000,211992.46000000,536579.25492700,1913
1602921600000,2020-10-17 08:00:00,EOS/USDT,2.53270000,2.53640000,2.53020000,2.53030000,227416.99000000,576317.66625000,2949
1602918000000,2020-10-17 07:00:00,EOS/USDT,2.53890000,2.54000000,2.53240000,2.53280000,208815.43000000,529657.74728600,2655
1602914400000,2020-10-17 06:00:00,EOS/USDT,2.53380000,2.54890000,2.53200000,2.53890000,295528.39000000,750124.54414600,2870
1602910800000,2020-10-17 05:00:00,EOS/USDT,2.53540000,2.54020000,2.52930000,2.53380000,178446.73000000,452155.49016500,1264
1602907200000,2020-10-17 04:00:00,EOS/USDT,2.53830000,2.53830000,2.53200000,2.53540000,142344.36000000,360895.24822000,732
1602903600000,2020-10-17 03:00:00,EOS/USDT,2.53510000,2.54030000,2.53070000,2.53870000,149253.29000000,378524.65637100,914
1602900000000,2020-10-17 02:00:00,EOS/USDT,2.53710000,2.54150000,2.53350000,2.53510000,222694.85000000,564690.69195000,952
1602896400000,2020-10-17 01:00:00,EOS/USDT,2.52760000,2.54160000,2.52630000,2.53810000,183393.12000000,464885.51843400,950
1602892800000,2020-10-17 00:00:00,EOS/USDT,2.53780000,2.53930000,2.52580000,2.52690000,230787.93000000,583958.19726800,1248
1602889200000,2020-10-16 23:00:00,EOS/USDT,2.54060000,2.54390000,2.53000000,2.53620000,150806.44000000,382648.32342300,972
1602885600000,2020-10-16 22:00:00,EOS/USDT,2.53470000,2.54400000,2.53340000,2.54050000,154695.88000000,392885.81953100,926
1602882000000,2020-10-16 21:00:00,EOS/USDT,2.53100000,2.53700000,2.52710000,2.53430000,79468.85000000,201155.35516600,604
1602878400000,2020-10-16 20:00:00,EOS/USDT,2.52590000,2.53100000,2.52310000,2.53060000,196225.59000000,495838.23358400,1053
1602874800000,2020-10-16 19:00:00,EOS/USDT,2.54000000,2.54160000,2.52530000,2.52600000,161849.27000000,409706.09125300,908
1602871200000,2020-10-16 18:00:00,EOS/USDT,2.53150000,2.55110000,2.52940000,2.53960000,432544.87000000,1099856.84865900,2551
1602867600000,2020-10-16 17:00:00,EOS/USDT,2.53120000,2.53410000,2.52560000,2.53110000,165891.00000000,419826.76209200,924
1602864000000,2020-10-16 16:00:00,EOS/USDT,2.53220000,2.53690000,2.52480000,2.53130000,235705.26000000,596323.13562100,1291
1602860400000,2020-10-16 15:00:00,EOS/USDT,2.52760000,2.53250000,2.52090000,2.53240000,305508.14000000,772294.72507100,1601
1602856800000,2020-10-16 14:00:00,EOS/USDT,2.53630000,2.54050000,2.52230000,2.52760000,367980.64000000,931959.14127500,1716
1602853200000,2020-10-16 13:00:00,EOS/USDT,2.53960000,2.54300000,2.53160000,2.53610000,423994.07000000,1076055.11191000,2140
1602849600000,2020-10-16 12:00:00,EOS/USDT,2.54820000,2.54890000,2.53660000,2.53930000,309072.80000000,785780.04285300,1807
1602846000000,2020-10-16 11:00:00,EOS/USDT,2.53590000,2.55260000,2.53020000,2.54830000,462565.86000000,1175436.73787300,2799
1602842400000,2020-10-16 10:00:00,EOS/USDT,2.52930000,2.55290000,2.52850000,2.53580000,389139.06000000,989624.13421800,2563
1602838800000,2020-10-16 09:00:00,EOS/USDT,2.53110000,2.53200000,2.50610000,2.52910000,516510.83000000,1302600.52516700,3456
1602835200000,2020-10-16 08:00:00,EOS/USDT,2.53250000,2.53930000,2.52670000,2.53160000,202740.98000000,513397.08458700,1519
1602831600000,2020-10-16 07:00:00,EOS/USDT,2.53550000,2.53750000,2.53090000,2.53270000,137091.71000000,347379.11634800,1055
1602828000000,2020-10-16 06:00:00,EOS/USDT,2.53240000,2.53620000,2.52650000,2.53560000,225049.30000000,569796.05632500,1500
1602824400000,2020-10-16 05:00:00,EOS/USDT,2.53350000,2.54450000,2.52450000,2.53240000,451513.75000000,1144227.87952400,3286
1602820800000,2020-10-16 04:00:00,EOS/USDT,2.60160000,2.60160000,2.49110000,2.53360000,3445530.73000000,8727673.37539200,21921
1602817200000,2020-10-16 03:00:00,EOS/USDT,2.60370000,2.61040000,2.59590000,2.60200000,207402.77000000,539330.70136800,1102
1602813600000,2020-10-16 02:00:00,EOS/USDT,2.60810000,2.61010000,2.60000000,2.60400000,191020.29000000,497384.01654200,1026
1602810000000,2020-10-16 01:00:00,EOS/USDT,2.59850000,2.61080000,2.59850000,2.60800000,267367.14000000,696482.56660900,1377
1602806400000,2020-10-16 00:00:00,EOS/USDT,2.59810000,2.60680000,2.59160000,2.59910000,278118.13000000,723195.02602900,1446
1602802800000,2020-10-15 23:00:00,EOS/USDT,2.59230000,2.59990000,2.58940000,2.59850000,163679.87000000,424935.53218800,1053
1602799200000,2020-10-15 22:00:00,EOS/USDT,2.59330000,2.59910000,2.59010000,2.59270000,368373.27000000,955742.09124700,1951
1602795600000,2020-10-15 21:00:00,EOS/USDT,2.59810000,2.59830000,2.58650000,2.59350000,177930.95000000,461295.86248300,1154
1602792000000,2020-10-15 20:00:00,EOS/USDT,2.59810000,2.61170000,2.59520000,2.59790000,334287.53000000,869346.18505800,2136
1602788400000,2020-10-15 19:00:00,EOS/USDT,2.60280000,2.61290000,2.59610000,2.59800000,258005.20000000,671337.01964400,1627
1602784800000,2020-10-15 18:00:00,EOS/USDT,2.60780000,2.60930000,2.60180000,2.60270000,127620.26000000,332526.46355500,879
1602781200000,2020-10-15 17:00:00,EOS/USDT,2.58360000,2.61340000,2.58360000,2.60740000,323862.44000000,842456.49648500,1880
1602777600000,2020-10-15 16:00:00,EOS/USDT,2.61150000,2.62080000,2.58240000,2.58360000,502545.27000000,1307312.86973500,3056
1602774000000,2020-10-15 15:00:00,EOS/USDT,2.60880000,2.61300000,2.60300000,2.61160000,210946.09000000,550212.81182100,1252
1602770400000,2020-10-15 14:00:00,EOS/USDT,2.61280000,2.61310000,2.60130000,2.60870000,148941.61000000,388433.24541200,904
1602766800000,2020-10-15 13:00:00,EOS/USDT,2.61030000,2.61450000,2.60430000,2.61230000,239435.55000000,624863.50794600,1478
1602763200000,2020-10-15 12:00:00,EOS/USDT,2.59500000,2.61610000,2.58700000,2.60970000,428780.70000000,1116487.82998300,2572
1602759600000,2020-10-15 11:00:00,EOS/USDT,2.60030000,2.60370000,2.59460000,2.59570000,172673.94000000,448825.09406600,1077
1602756000000,2020-10-15 10:00:00,EOS/USDT,2.59760000,2.60370000,2.58850000,2.59990000,217655.39000000,565071.91621700,1320
1602752400000,2020-10-15 09:00:00,EOS/USDT,2.59880000,2.60060000,2.58510000,2.59800000,376576.65000000,977223.44692500,2604
1602748800000,2020-10-15 08:00:00,EOS/USDT,2.61890000,2.62090000,2.59710000,2.59930000,379544.74000000,989142.28377000,2299
1602745200000,2020-10-15 07:00:00,EOS/USDT,2.62020000,2.62370000,2.61560000,2.61920000,160124.48000000,419291.51334700,839
1602741600000,2020-10-15 06:00:00,EOS/USDT,2.61950000,2.62800000,2.61520000,2.62020000,281879.44000000,738916.47656900,1591
1602738000000,2020-10-15 05:00:00,EOS/USDT,2.60350000,2.62370000,2.60000000,2.62000000,406026.45000000,1060369.66543600,2175
1602734400000,2020-10-15 04:00:00,EOS/USDT,2.60360000,2.60690000,2.60010000,2.60370000,172201.22000000,448354.65588200,1599
1602730800000,2020-10-15 03:00:00,EOS/USDT,2.59720000,2.60380000,2.59650000,2.60360000,198985.82000000,517515.93982300,2218
1602727200000,2020-10-15 02:00:00,EOS/USDT,2.60380000,2.60470000,2.59680000,2.59770000,163429.78000000,425011.41440100,1164
1602723600000,2020-10-15 01:00:00,EOS/USDT,2.60530000,2.60880000,2.59870000,2.60340000,154596.26000000,402380.71651800,903
1602720000000,2020-10-15 00:00:00,EOS/USDT,2.60680000,2.60950000,2.60120000,2.60520000,137845.70000000,359123.40415800,980
1602716400000,2020-10-14 23:00:00,EOS/USDT,2.60360000,2.61270000,2.59740000,2.60650000,195489.33000000,509016.86792000,1248
1602712800000,2020-10-14 22:00:00,EOS/USDT,2.59520000,2.60530000,2.59450000,2.60340000,73998.97000000,192386.34404900,500
1602709200000,2020-10-14 21:00:00,EOS/USDT,2.59620000,2.60180000,2.59440000,2.59520000,58190.91000000,151164.78049600,428
1602705600000,2020-10-14 20:00:00,EOS/USDT,2.58740000,2.59660000,2.58590000,2.59620000,85352.25000000,221216.67804000,673
1602702000000,2020-10-14 19:00:00,EOS/USDT,2.59670000,2.60210000,2.58600000,2.58740000,160393.16000000,416453.20068600,1126
1602698400000,2020-10-14 18:00:00,EOS/USDT,2.59400000,2.59890000,2.58530000,2.59680000,197117.28000000,510981.02578000,1430
1602694800000,2020-10-14 17:00:00,EOS/USDT,2.59720000,2.59910000,2.58890000,2.59410000,253154.64000000,656755.14379400,1544
1602691200000,2020-10-14 16:00:00,EOS/USDT,2.59270000,2.61220000,2.58040000,2.59730000,487132.84000000,1265973.08110200,3461
1602687600000,2020-10-14 15:00:00,EOS/USDT,2.60640000,2.61220000,2.58550000,2.59230000,491055.52000000,1277364.75165300,3613
1602684000000,2020-10-14 14:00:00,EOS/USDT,2.64810000,2.64850000,2.58170000,2.60630000,1167610.67000000,3045213.20809200,7901
1602680400000,2020-10-14 13:00:00,EOS/USDT,2.63440000,2.65080000,2.63070000,2.64760000,466240.25000000,1232136.86691700,2498
1602676800000,2020-10-14 12:00:00,EOS/USDT,2.62170000,2.63580000,2.61810000,2.63410000,196422.08000000,516367.84276300,1610
1602673200000,2020-10-14 11:00:00,EOS/USDT,2.62260000,2.63050000,2.62060000,2.62170000,210616.80000000,552971.25956500,1417
1602669600000,2020-10-14 10:00:00,EOS/USDT,2.63510000,2.63650000,2.61800000,2.62280000,368877.13000000,968912.70802600,2370
1602666000000,2020-10-14 09:00:00,EOS/USDT,2.64420000,2.64640000,2.63220000,2.63450000,234955.31000000,620237.70516100,1146
1602662400000,2020-10-14 08:00:00,EOS/USDT,2.63740000,2.64510000,2.63640000,2.64380000,278795.57000000,736184.65479800,1426
1602658800000,2020-10-14 07:00:00,EOS/USDT,2.63870000,2.63890000,2.63130000,2.63730000,188552.86000000,496785.23178000,941
1602655200000,2020-10-14 06:00:00,EOS/USDT,2.63700000,2.63930000,2.63090000,2.63730000,176903.12000000,466121.58437400,1028
1602651600000,2020-10-14 05:00:00,EOS/USDT,2.63080000,2.63870000,2.62740000,2.63660000,211356.32000000,556666.67736900,1097
1602648000000,2020-10-14 04:00:00,EOS/USDT,2.63330000,2.63640000,2.62250000,2.63060000,243863.33000000,641270.64884100,1365
1602644400000,2020-10-14 03:00:00,EOS/USDT,2.63640000,2.64270000,2.63220000,2.63360000,180358.85000000,475942.65167700,1096
1602640800000,2020-10-14 02:00:00,EOS/USDT,2.64060000,2.64180000,2.63380000,2.63580000,115581.50000000,304780.74428600,747
1602637200000,2020-10-14 01:00:00,EOS/USDT,2.65000000,2.65160000,2.63800000,2.64060000,153081.99000000,404508.66346700,931
1602633600000,2020-10-14 00:00:00,EOS/USDT,2.63830000,2.65000000,2.63360000,2.64930000,220912.41000000,584103.27112400,1662
1602630000000,2020-10-13 23:00:00,EOS/USDT,2.64150000,2.64260000,2.63440000,2.63830000,112422.16000000,296708.99096800,752
1602626400000,2020-10-13 22:00:00,EOS/USDT,2.64780000,2.64920000,2.63900000,2.64110000,96042.52000000,253842.29228600,964
1602622800000,2020-10-13 21:00:00,EOS/USDT,2.63630000,2.65000000,2.63550000,2.64760000,136862.34000000,361814.40520300,891
1602619200000,2020-10-13 20:00:00,EOS/USDT,2.63300000,2.63900000,2.63160000,2.63570000,127177.00000000,335141.77904800,768
1602615600000,2020-10-13 19:00:00,EOS/USDT,2.62860000,2.63970000,2.62750000,2.63320000,126126.60000000,332421.92502100,1107
1602612000000,2020-10-13 18:00:00,EOS/USDT,2.61990000,2.63670000,2.61800000,2.62870000,243018.71000000,638808.70376300,1622
1602608400000,2020-10-13 17:00:00,EOS/USDT,2.63300000,2.63630000,2.61920000,2.62100000,237096.82000000,623112.73860300,1527
1602604800000,2020-10-13 16:00:00,EOS/USDT,2.63730000,2.63920000,2.61830000,2.63230000,331239.61000000,870644.29848900,1923
1602601200000,2020-10-13 15:00:00,EOS/USDT,2.64120000,2.64240000,2.63350000,2.63760000,317584.93000000,837670.92925500,1984
1602597600000,2020-10-13 14:00:00,EOS/USDT,2.62320000,2.64570000,2.61040000,2.64040000,724938.59000000,1905301.38504800,4198
1602594000000,2020-10-13 13:00:00,EOS/USDT,2.63830000,2.63830000,2.61320000,2.62350000,639840.25000000,1679450.32201700,4087
1602590400000,2020-10-13 12:00:00,EOS/USDT,2.65270000,2.65410000,2.63480000,2.63830000,297529.48000000,787102.90806900,1640
1602586800000,2020-10-13 11:00:00,EOS/USDT,2.65110000,2.66550000,2.64350000,2.65400000,339047.07000000,899871.29127200,2169
1602583200000,2020-10-13 10:00:00,EOS/USDT,2.64140000,2.65400000,2.62050000,2.65100000,696642.61000000,1840520.64700200,4535
1602579600000,2020-10-13 09:00:00,EOS/USDT,2.64690000,2.64800000,2.63990000,2.64150000,110588.57000000,292465.24948900,796
1602576000000,2020-10-13 08:00:00,EOS/USDT,2.64300000,2.64840000,2.63950000,2.64840000,154603.84000000,408952.06111100,1061
1602572400000,2020-10-13 07:00:00,EOS/USDT,2.64590000,2.64590000,2.63000000,2.64290000,313429.48000000,826916.38534500,2134
1602568800000,2020-10-13 06:00:00,EOS/USDT,2.65050000,2.65410000,2.64210000,2.64590000,336635.17000000,891422.50458700,2092
1602565200000,2020-10-13 05:00:00,EOS/USDT,2.64600000,2.65390000,2.64450000,2.65060000,204911.61000000,542753.27481900,1075
1602561600000,2020-10-13 04:00:00,EOS/USDT,2.64270000,2.65750000,2.64120000,2.64580000,293587.83000000,777563.35567400,1672
1602558000000,2020-10-13 03:00:00,EOS/USDT,2.65310000,2.65340000,2.64040000,2.64290000,394006.74000000,1042625.09898100,2221
