https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETC,Volume USDT,tradecount
1599872400000,2020-09-12 01:00:00,ETC/USDT,5.17290000,5.18490000,5.16000000,5.17630000,20791.10000000,107493.06725800,450
1599868800000,2020-09-12 00:00:00,ETC/USDT,5.21810000,5.21850000,5.12700000,5.17300000,81911.76000000,422792.48047500,1392
1599865200000,2020-09-11 23:00:00,ETC/USDT,5.20460000,5.22470000,5.17600000,5.21640000,41281.23000000,214690.47325700,776
1599861600000,2020-09-11 22:00:00,ETC/USDT,5.20570000,5.23550000,5.20170000,5.20380000,34040.92000000,177570.33061400,866
1599858000000,2020-09-11 21:00:00,ETC/USDT,5.17730000,5.20930000,5.17710000,5.20510000,10667.03000000,55428.48027500,320
1599854400000,2020-09-11 20:00:00,ETC/USDT,5.19010000,5.21860000,5.17340000,5.17610000,44914.14000000,233237.22665500,1041
1599850800000,2020-09-11 19:00:00,ETC/USDT,5.19180000,5.20710000,5.17990000,5.19210000,25322.08000000,131538.24804700,643
1599847200000,2020-09-11 18:00:00,ETC/USDT,5.17690000,5.19550000,5.16670000,5.19000000,18676.78000000,96782.30569300,376
1599843600000,2020-09-11 17:00:00,ETC/USDT,5.17310000,5.18500000,5.14640000,5.17710000,22720.14000000,117314.61273800,546
1599840000000,2020-09-11 16:00:00,ETC/USDT,5.14230000,5.19580000,5.14170000,5.17170000,49023.54000000,253518.33681100,966
1599836400000,2020-09-11 15:00:00,ETC/USDT,5.13940000,5.17080000,5.13810000,5.14340000,34331.14000000,176905.58680500,1061
1599832800000,2020-09-11 14:00:00,ETC/USDT,5.12250000,5.14790000,5.11210000,5.13960000,29246.57000000,150139.84833700,1073
1599829200000,2020-09-11 13:00:00,ETC/USDT,5.14360000,5.15660000,5.11050000,5.12300000,31357.20000000,161109.83703400,855
1599825600000,2020-09-11 12:00:00,ETC/USDT,5.13460000,5.15260000,5.11650000,5.14320000,19247.77000000,98853.76589700,472
1599822000000,2020-09-11 11:00:00,ETC/USDT,5.15380000,5.20170000,5.12230000,5.13360000,54124.78000000,279303.20808700,1261
1599818400000,2020-09-11 10:00:00,ETC/USDT,5.15980000,5.16670000,5.13960000,5.15350000,22728.17000000,117141.10850400,577
1599814800000,2020-09-11 09:00:00,ETC/USDT,5.14920000,5.17950000,5.14380000,5.15990000,27080.21000000,139758.44226700,825
1599811200000,2020-09-11 08:00:00,ETC/USDT,5.12510000,5.20340000,5.11440000,5.14880000,95355.76000000,492273.91295300,2440
1599807600000,2020-09-11 07:00:00,ETC/USDT,5.11740000,5.15200000,5.11210000,5.12500000,60237.72000000,309094.44074600,1894
1599804000000,2020-09-11 06:00:00,ETC/USDT,5.11870000,5.13060000,5.09500000,5.11830000,28240.16000000,144395.35734000,594
1599800400000,2020-09-11 05:00:00,ETC/USDT,5.09860000,5.12960000,5.09860000,5.11850000,18086.66000000,92518.00306800,481
1599796800000,2020-09-11 04:00:00,ETC/USDT,5.09070000,5.11100000,5.07820000,5.10130000,31010.06000000,157997.08896000,687
1599793200000,2020-09-11 03:00:00,ETC/USDT,5.10580000,5.13240000,5.07440000,5.09320000,51856.41000000,264630.86296300,1466
1599789600000,2020-09-11 02:00:00,ETC/USDT,5.12470000,5.12790000,5.09640000,5.10900000,26523.20000000,135642.09636700,673
1599786000000,2020-09-11 01:00:00,ETC/USDT,5.16860000,5.17620000,5.11110000,5.12330000,34114.65000000,175508.49614400,973
1599782400000,2020-09-11 00:00:00,ETC/USDT,5.18560000,5.20890000,5.12940000,5.16860000,217484.87000000,1122615.77534900,2963
1599778800000,2020-09-10 23:00:00,ETC/USDT,5.17150000,5.19460000,5.15000000,5.18560000,42689.34000000,220605.18220800,768
1599775200000,2020-09-10 22:00:00,ETC/USDT,5.17980000,5.19310000,5.16230000,5.17420000,30958.28000000,160349.53053400,620
1599771600000,2020-09-10 21:00:00,ETC/USDT,5.15800000,5.18090000,5.15300000,5.18050000,35545.61000000,183651.65769500,736
1599768000000,2020-09-10 20:00:00,ETC/USDT,5.13420000,5.16810000,5.12410000,5.15670000,39710.97000000,204360.00303600,779
1599764400000,2020-09-10 19:00:00,ETC/USDT,5.12340000,5.15930000,5.11090000,5.13520000,27132.41000000,139268.72070300,695
1599760800000,2020-09-10 18:00:00,ETC/USDT,5.14180000,5.17530000,5.10670000,5.12330000,55199.21000000,283859.63740400,1123
1599757200000,2020-09-10 17:00:00,ETC/USDT,5.11670000,5.16220000,5.11670000,5.14430000,49122.98000000,252618.34168100,994
1599753600000,2020-09-10 16:00:00,ETC/USDT,5.14320000,5.16210000,5.10000000,5.11600000,63055.33000000,322946.64835200,1303
1599750000000,2020-09-10 15:00:00,ETC/USDT,5.12440000,5.15560000,5.11270000,5.14120000,42250.35000000,216901.96708200,806
1599746400000,2020-09-10 14:00:00,ETC/USDT,5.18690000,5.20120000,5.11760000,5.12180000,59159.65000000,305793.89695700,2176
1599742800000,2020-09-10 13:00:00,ETC/USDT,5.18780000,5.20890000,5.16730000,5.18790000,75199.75000000,390049.87680200,2362
1599739200000,2020-09-10 12:00:00,ETC/USDT,5.14140000,5.23290000,5.12770000,5.18580000,120997.77000000,625470.59115300,2564
1599735600000,2020-09-10 11:00:00,ETC/USDT,5.11360000,5.15510000,5.10520000,5.14260000,47469.36000000,243563.11665500,1366
1599732000000,2020-09-10 10:00:00,ETC/USDT,5.09550000,5.12600000,5.09000000,5.11380000,66885.54000000,342256.59619500,1205
1599728400000,2020-09-10 09:00:00,ETC/USDT,5.08050000,5.11000000,5.08050000,5.09550000,24115.73000000,122914.49362100,758
1599724800000,2020-09-10 08:00:00,ETC/USDT,5.08380000,5.09430000,5.06320000,5.08050000,35579.05000000,180754.83755200,677
1599721200000,2020-09-10 07:00:00,ETC/USDT,5.10180000,5.11700000,5.06560000,5.08740000,57660.57000000,293801.91722600,1253
1599717600000,2020-09-10 06:00:00,ETC/USDT,5.12940000,5.14970000,5.08430000,5.10170000,53675.74000000,274580.37615700,1453
1599714000000,2020-09-10 05:00:00,ETC/USDT,5.13060000,5.13950000,5.11050000,5.13050000,28036.10000000,143757.33839000,661
1599710400000,2020-09-10 04:00:00,ETC/USDT,5.12320000,5.15420000,5.11090000,5.13040000,39259.50000000,201440.12281900,897
1599706800000,2020-09-10 03:00:00,ETC/USDT,5.12840000,5.13330000,5.11180000,5.12210000,24195.97000000,123938.23539300,547
1599703200000,2020-09-10 02:00:00,ETC/USDT,5.15000000,5.16410000,5.12930000,5.12930000,34723.32000000,178762.26427000,756
1599699600000,2020-09-10 01:00:00,ETC/USDT,5.08530000,5.15940000,5.07800000,5.14770000,42098.22000000,215708.27391400,1096
1599696000000,2020-09-10 00:00:00,ETC/USDT,5.04650000,5.09860000,5.04250000,5.08400000,36987.16000000,187996.30251800,998
1599692400000,2020-09-09 23:00:00,ETC/USDT,5.08900000,5.08900000,5.02650000,5.05050000,35783.91000000,180666.26023300,1074
1599688800000,2020-09-09 22:00:00,ETC/USDT,5.05820000,5.09140000,5.05570000,5.08910000,7988.54000000,40551.93717100,276
1599685200000,2020-09-09 21:00:00,ETC/USDT,5.08680000,5.09710000,5.05030000,5.05860000,41201.07000000,209011.65778800,695
1599681600000,2020-09-09 20:00:00,ETC/USDT,5.11770000,5.13340000,5.08580000,5.08990000,14240.80000000,72735.61134600,496
1599678000000,2020-09-09 19:00:00,ETC/USDT,5.13200000,5.14530000,5.10400000,5.11730000,48752.82000000,250113.40807100,904
1599674400000,2020-09-09 18:00:00,ETC/USDT,5.09340000,5.13800000,5.08620000,5.12800000,38109.01000000,194754.06874900,860
1599670800000,2020-09-09 17:00:00,ETC/USDT,5.09010000,5.09680000,5.06240000,5.09340000,46920.03000000,238681.45350000,639
1599667200000,2020-09-09 16:00:00,ETC/USDT,5.08540000,5.10330000,5.05550000,5.09120000,31391.17000000,159337.94429200,745
1599663600000,2020-09-09 15:00:00,ETC/USDT,5.07610000,5.09910000,5.07190000,5.08700000,47068.14000000,239248.40100800,811
1599660000000,2020-09-09 14:00:00,ETC/USDT,5.06170000,5.08540000,5.04640000,5.07590000,42185.26000000,213748.40793000,1030
1599656400000,2020-09-09 13:00:00,ETC/USDT,5.06070000,5.09740000,5.05220000,5.06170000,76859.53000000,390079.35434400,1561
1599652800000,2020-09-09 12:00:00,ETC/USDT,5.06870000,5.08990000,5.04280000,5.05580000,35011.63000000,177314.93891400,952
1599649200000,2020-09-09 11:00:00,ETC/USDT,5.03780000,5.08940000,5.03780000,5.06870000,31393.41000000,159287.05208800,880
1599645600000,2020-09-09 10:00:00,ETC/USDT,5.07740000,5.07970000,5.03040000,5.03880000,21810.17000000,110031.86397500,518
1599642000000,2020-09-09 09:00:00,ETC/USDT,5.07640000,5.07680000,5.03970000,5.07530000,57091.73000000,288812.76841400,1030
1599638400000,2020-09-09 08:00:00,ETC/USDT,5.07740000,5.08860000,5.03430000,5.07760000,51162.64000000,258874.02128100,1070
1599634800000,2020-09-09 07:00:00,ETC/USDT,5.03420000,5.08060000,5.03420000,5.07570000,22402.49000000,113285.87495000,630
1599631200000,2020-09-09 06:00:00,ETC/USDT,5.04150000,5.06100000,5.01900000,5.03450000,30912.94000000,155793.32136600,1154
1599627600000,2020-09-09 05:00:00,ETC/USDT,5.03790000,5.06080000,5.02550000,5.04000000,24257.81000000,122389.83785400,1068
1599624000000,2020-09-09 04:00:00,ETC/USDT,5.01180000,5.05900000,4.99210000,5.03920000,41991.81000000,211216.45695800,1459
1599620400000,2020-09-09 03:00:00,ETC/USDT,4.98090000,5.01210000,4.97080000,5.00740000,16392.96000000,81843.45502200,709
1599616800000,2020-09-09 02:00:00,ETC/USDT,5.06660000,5.07190000,4.96330000,4.97840000,47254.28000000,236048.03580800,1228
1599613200000,2020-09-09 01:00:00,ETC/USDT,5.08120000,5.09100000,5.05410000,5.06330000,21806.22000000,110522.89641200,784
1599609600000,2020-09-09 00:00:00,ETC/USDT,5.09060000,5.11550000,5.06600000,5.07940000,23986.91000000,122195.67925600,794
1599606000000,2020-09-08 23:00:00,ETC/USDT,5.09350000,5.12250000,5.06120000,5.08820000,78889.00000000,401738.69061800,1769
1599602400000,2020-09-08 22:00:00,ETC/USDT,5.07770000,5.09800000,4.93630000,5.09460000,174509.70000000,876732.49196900,3125
1599598800000,2020-09-08 21:00:00,ETC/USDT,5.02090000,5.08810000,4.99000000,5.07110000,74748.74000000,375313.18275200,1495
1599595200000,2020-09-08 20:00:00,ETC/USDT,4.98770000,5.05650000,4.98770000,5.02330000,33904.48000000,170330.44559000,1418
1599591600000,2020-09-08 19:00:00,ETC/USDT,4.97530000,5.00810000,4.95470000,4.98370000,33986.20000000,169473.82728200,1060
1599588000000,2020-09-08 18:00:00,ETC/USDT,5.08780000,5.09050000,4.93900000,4.97530000,101707.04000000,507437.33558100,2068
1599584400000,2020-09-08 17:00:00,ETC/USDT,5.09770000,5.10670000,5.06510000,5.08530000,31688.96000000,161081.75916700,916
1599580800000,2020-09-08 16:00:00,ETC/USDT,5.05480000,5.11050000,5.04770000,5.09750000,43576.83000000,221361.34668000,1209
1599577200000,2020-09-08 15:00:00,ETC/USDT,5.06800000,5.08030000,5.03250000,5.05480000,26426.40000000,133655.99663600,903
1599573600000,2020-09-08 14:00:00,ETC/USDT,4.99430000,5.08840000,4.98700000,5.06890000,81490.87000000,411029.52440400,2078
1599570000000,2020-09-08 13:00:00,ETC/USDT,4.98340000,4.99870000,4.93470000,4.99350000,103082.77000000,512103.00502200,2612
1599566400000,2020-09-08 12:00:00,ETC/USDT,4.96870000,5.00630000,4.93450000,4.98420000,67630.34000000,336074.98578700,2055
1599562800000,2020-09-08 11:00:00,ETC/USDT,5.06250000,5.08350000,4.94300000,4.97090000,73116.55000000,365072.71426900,1972
1599559200000,2020-09-08 10:00:00,ETC/USDT,5.03410000,5.07930000,5.01880000,5.06140000,65159.98000000,328863.20603400,1762
1599555600000,2020-09-08 09:00:00,ETC/USDT,5.09550000,5.10940000,5.03760000,5.03760000,59079.59000000,299666.78644000,1927
1599552000000,2020-09-08 08:00:00,ETC/USDT,5.14020000,5.18550000,5.06340000,5.09640000,116280.63000000,594483.64722300,3167
1599548400000,2020-09-08 07:00:00,ETC/USDT,5.18730000,5.19600000,5.13100000,5.13950000,31453.56000000,162402.76645400,1469
1599544800000,2020-09-08 06:00:00,ETC/USDT,5.12880000,5.20000000,5.10740000,5.18920000,78705.84000000,405328.88793200,3228
1599541200000,2020-09-08 05:00:00,ETC/USDT,5.10190000,5.17290000,5.10190000,5.12880000,76980.32000000,395246.29949400,3464
1599537600000,2020-09-08 04:00:00,ETC/USDT,5.09570000,5.15320000,5.07550000,5.10220000,68675.05000000,351438.24828700,1573
1599534000000,2020-09-08 03:00:00,ETC/USDT,5.12930000,5.13680000,5.08520000,5.10210000,35907.99000000,183387.68573700,1012
1599530400000,2020-09-08 02:00:00,ETC/USDT,5.07340000,5.14240000,5.07070000,5.12930000,72503.96000000,370579.96360500,4571
1599526800000,2020-09-08 01:00:00,ETC/USDT,5.07730000,5.10520000,5.06650000,5.07260000,34037.66000000,173049.23863600,1527
1599523200000,2020-09-08 00:00:00,ETC/USDT,5.10010000,5.14210000,5.06760000,5.07790000,37599.59000000,192034.53633600,1243
1599519600000,2020-09-07 23:00:00,ETC/USDT,5.09190000,5.10510000,5.07380000,5.09830000,27874.14000000,141845.62321900,839
1599516000000,2020-09-07 22:00:00,ETC/USDT,5.02190000,5.11570000,5.02190000,5.09100000,45793.69000000,232938.27719000,1571
1599512400000,2020-09-07 21:00:00,ETC/USDT,5.03630000,5.06190000,5.00210000,5.01930000,39276.09000000,197562.09449200,1551
1599508800000,2020-09-07 20:00:00,ETC/USDT,5.01660000,5.06880000,4.97860000,5.03790000,49621.60000000,249547.59977700,2219
1599505200000,2020-09-07 19:00:00,ETC/USDT,5.01430000,5.07620000,4.99550000,5.01320000,40918.03000000,205919.54621700,1410
1599501600000,2020-09-07 18:00:00,ETC/USDT,5.05240000,5.06890000,5.00150000,5.01400000,50988.51000000,257035.70519500,1717
1599498000000,2020-09-07 17:00:00,ETC/USDT,5.00940000,5.05830000,4.99110000,5.05250000,53631.32000000,268984.48949000,1542
1599494400000,2020-09-07 16:00:00,ETC/USDT,5.02000000,5.07200000,4.99480000,5.00930000,70682.66000000,355534.13225400,1825
1599490800000,2020-09-07 15:00:00,ETC/USDT,4.94020000,5.05590000,4.91660000,5.02050000,118654.47000000,593715.98732400,2233
1599487200000,2020-09-07 14:00:00,ETC/USDT,4.96860000,4.99350000,4.92030000,4.94080000,61744.87000000,306434.92169800,1720
1599483600000,2020-09-07 13:00:00,ETC/USDT,4.89720000,4.98670000,4.86690000,4.97090000,96306.26000000,474853.90253900,2580
1599480000000,2020-09-07 12:00:00,ETC/USDT,4.98800000,5.00360000,4.84200000,4.90160000,149893.65000000,734171.94824000,3328
1599476400000,2020-09-07 11:00:00,ETC/USDT,4.99220000,5.04670000,4.94250000,4.98990000,99178.56000000,494881.52603500,2723
1599472800000,2020-09-07 10:00:00,ETC/USDT,5.02890000,5.05630000,4.99220000,4.99220000,59304.65000000,297750.35037300,2388
1599469200000,2020-09-07 09:00:00,ETC/USDT,5.07390000,5.08790000,5.01850000,5.03360000,58797.78000000,297582.22265800,1577
1599465600000,2020-09-07 08:00:00,ETC/USDT,5.06860000,5.12580000,5.05630000,5.07280000,34111.25000000,173681.46195700,2055
1599462000000,2020-09-07 07:00:00,ETC/USDT,5.02560000,5.10720000,5.01170000,5.07050000,53892.01000000,273024.83946600,1374
1599458400000,2020-09-07 06:00:00,ETC/USDT,4.99960000,5.06830000,4.99420000,5.02600000,52150.86000000,262547.01427800,1526
1599454800000,2020-09-07 05:00:00,ETC/USDT,5.06920000,5.09400000,4.99150000,5.00070000,46535.92000000,235123.48341100,1488
1599451200000,2020-09-07 04:00:00,ETC/USDT,5.13060000,5.13060000,5.05260000,5.06940000,89032.48000000,453217.03399500,1996
1599447600000,2020-09-07 03:00:00,ETC/USDT,5.12840000,5.14660000,5.09550000,5.12910000,57141.88000000,292489.81436100,1424
1599444000000,2020-09-07 02:00:00,ETC/USDT,5.18360000,5.18360000,5.11470000,5.13060000,35922.56000000,184585.69814800,1070
1599440400000,2020-09-07 01:00:00,ETC/USDT,5.17210000,5.18490000,5.14410000,5.18490000,13983.24000000,72250.34517300,490
1599436800000,2020-09-07 00:00:00,ETC/USDT,5.15070000,5.18800000,5.14750000,5.17420000,25057.41000000,129564.40822600,954
1599433200000,2020-09-06 23:00:00,ETC/USDT,5.12440000,5.17130000,5.11000000,5.14920000,53420.51000000,274835.82700300,1156
1599429600000,2020-09-06 22:00:00,ETC/USDT,5.23000000,5.23580000,5.08900000,5.12540000,105559.12000000,543940.48954800,1919
1599426000000,2020-09-06 21:00:00,ETC/USDT,5.20350000,5.24900000,5.20000000,5.23000000,22809.09000000,119357.42877400,765
1599422400000,2020-09-06 20:00:00,ETC/USDT,5.23740000,5.24090000,5.19430000,5.20040000,33345.52000000,173956.88209000,972
1599418800000,2020-09-06 19:00:00,ETC/USDT,5.21730000,5.24190000,5.17590000,5.23740000,59160.32000000,308592.35328600,1232
1599415200000,2020-09-06 18:00:00,ETC/USDT,5.16230000,5.23100000,5.13180000,5.21650000,26300.55000000,136443.65956300,953
1599411600000,2020-09-06 17:00:00,ETC/USDT,5.20390000,5.21680000,5.16000000,5.16230000,43726.41000000,226773.02986300,1168
1599408000000,2020-09-06 16:00:00,ETC/USDT,5.14610000,5.21920000,5.11210000,5.20410000,53941.61000000,278650.76353000,1543
1599404400000,2020-09-06 15:00:00,ETC/USDT,5.16190000,5.17470000,5.06030000,5.14540000,82976.91000000,425129.24230800,1800
1599400800000,2020-09-06 14:00:00,ETC/USDT,5.15900000,5.19360000,5.11430000,5.16200000,55366.56000000,285153.03993600,1416
1599397200000,2020-09-06 13:00:00,ETC/USDT,5.17170000,5.18260000,5.12010000,5.16080000,70892.02000000,364748.61246800,1740
1599393600000,2020-09-06 12:00:00,ETC/USDT,5.19790000,5.23710000,5.16720000,5.16720000,39481.32000000,205552.31808600,1409
1599390000000,2020-09-06 11:00:00,ETC/USDT,5.20830000,5.23040000,5.17340000,5.19850000,72386.22000000,376411.69463300,2195
1599386400000,2020-09-06 10:00:00,ETC/USDT,5.14340000,5.21800000,5.11140000,5.20890000,206694.94000000,1071501.41134300,3432
1599382800000,2020-09-06 09:00:00,ETC/USDT,5.14280000,5.18260000,5.07990000,5.14670000,98011.41000000,503356.93612900,2071
1599379200000,2020-09-06 08:00:00,ETC/USDT,5.09390000,5.16290000,5.06840000,5.13710000,84574.80000000,431934.35935600,1992
1599375600000,2020-09-06 07:00:00,ETC/USDT,5.03570000,5.11430000,5.01820000,5.09480000,92022.10000000,465835.15412000,1972
1599372000000,2020-09-06 06:00:00,ETC/USDT,5.00830000,5.07750000,4.95590000,5.03420000,79094.59000000,397033.82887700,1991
1599368400000,2020-09-06 05:00:00,ETC/USDT,4.98090000,5.03390000,4.88180000,5.00700000,170504.25000000,846094.62154000,3197
1599364800000,2020-09-06 04:00:00,ETC/USDT,5.00170000,5.10770000,4.95730000,4.97930000,149751.75000000,754913.64008400,3252
1599361200000,2020-09-06 03:00:00,ETC/USDT,5.02190000,5.08820000,4.97500000,4.99950000,63348.62000000,318911.67123300,1429
1599357600000,2020-09-06 02:00:00,ETC/USDT,4.97600000,5.03530000,4.94790000,5.01830000,35909.96000000,178927.82945900,1176
1599354000000,2020-09-06 01:00:00,ETC/USDT,5.05270000,5.06150000,4.96410000,4.97430000,72647.43000000,363354.55298900,1536
1599350400000,2020-09-06 00:00:00,ETC/USDT,5.02140000,5.08110000,4.98520000,5.05280000,61190.80000000,308120.64479000,1781
1599346800000,2020-09-05 23:00:00,ETC/USDT,4.89810000,5.05690000,4.89170000,5.02300000,171570.15000000,852745.75160700,3482
1599343200000,2020-09-05 22:00:00,ETC/USDT,4.95950000,4.99940000,4.88060000,4.89810000,94541.04000000,467787.59662300,2411
1599339600000,2020-09-05 21:00:00,ETC/USDT,4.97010000,5.00360000,4.94500000,4.95950000,73571.16000000,365559.28215900,1764
1599336000000,2020-09-05 20:00:00,ETC/USDT,4.90880000,4.99650000,4.86510000,4.97280000,142655.82000000,703102.46285000,3222
1599332400000,2020-09-05 19:00:00,ETC/USDT,4.98550000,5.03200000,4.82700000,4.90860000,272025.08000000,1335111.06570300,4875
1599328800000,2020-09-05 18:00:00,ETC/USDT,5.06590000,5.09610000,4.85380000,4.99220000,187493.17000000,933562.51926800,4499
1599325200000,2020-09-05 17:00:00,ETC/USDT,5.16010000,5.17250000,5.00220000,5.06230000,116535.75000000,593465.68716500,2529
1599321600000,2020-09-05 16:00:00,ETC/USDT,5.23720000,5.28430000,5.01000000,5.15760000,123417.59000000,635654.73139200,3001
1599318000000,2020-09-05 15:00:00,ETC/USDT,5.24990000,5.26370000,5.17450000,5.24620000,83441.20000000,435657.35744500,1946
1599314400000,2020-09-05 14:00:00,ETC/USDT,5.20900000,5.26670000,5.19130000,5.24330000,87618.17000000,457943.18670900,2188
1599310800000,2020-09-05 13:00:00,ETC/USDT,5.00890000,5.22760000,4.99400000,5.20630000,160655.42000000,820897.22610200,3271
1599307200000,2020-09-05 12:00:00,ETC/USDT,5.15450000,5.19660000,4.96400000,5.00830000,372650.37000000,1883280.83949400,6626
1599303600000,2020-09-05 11:00:00,ETC/USDT,5.18640000,5.19820000,5.10220000,5.15940000,79377.77000000,408958.97365200,2091
1599300000000,2020-09-05 10:00:00,ETC/USDT,5.17770000,5.25410000,5.15970000,5.18540000,66585.06000000,346184.87322400,2199
1599296400000,2020-09-05 09:00:00,ETC/USDT,5.19460000,5.26150000,5.14910000,5.17760000,74068.74000000,385968.13689300,1711
1599292800000,2020-09-05 08:00:00,ETC/USDT,5.26040000,5.26420000,5.18900000,5.18900000,27461.92000000,143770.39489600,1018
1599289200000,2020-09-05 07:00:00,ETC/USDT,5.30360000,5.31830000,5.23540000,5.26380000,44495.37000000,234905.10264500,1256
1599285600000,2020-09-05 06:00:00,ETC/USDT,5.27160000,5.31670000,5.21320000,5.30300000,36073.10000000,190119.83376000,1155
1599282000000,2020-09-05 05:00:00,ETC/USDT,5.30990000,5.32880000,5.26890000,5.27150000,31493.45000000,167013.95442900,1094
1599278400000,2020-09-05 04:00:00,ETC/USDT,5.33700000,5.35660000,5.28730000,5.31230000,39182.18000000,208551.88334300,1221
1599274800000,2020-09-05 03:00:00,ETC/USDT,5.34490000,5.38570000,5.32220000,5.33820000,34689.73000000,185564.80244100,1138
1599271200000,2020-09-05 02:00:00,ETC/USDT,5.36460000,5.38620000,5.33540000,5.34500000,33856.95000000,181440.66813400,1137
1599267600000,2020-09-05 01:00:00,ETC/USDT,5.35880000,5.37840000,5.31750000,5.36420000,34671.88000000,185361.23277800,1081
1599264000000,2020-09-05 00:00:00,ETC/USDT,5.30770000,5.41020000,5.29540000,5.36020000,105536.00000000,566451.62023300,2108
1599260400000,2020-09-04 23:00:00,ETC/USDT,5.27700000,5.32190000,5.25670000,5.30180000,34622.16000000,182869.00770200,1227
1599256800000,2020-09-04 22:00:00,ETC/USDT,5.29120000,5.36980000,5.26520000,5.27890000,54786.52000000,291246.18054200,1782
1599253200000,2020-09-04 21:00:00,ETC/USDT,5.25120000,5.33270000,5.23520000,5.29120000,63438.99000000,335602.38587700,1660
1599249600000,2020-09-04 20:00:00,ETC/USDT,5.22410000,5.26780000,5.18840000,5.25090000,66272.49000000,346476.59905000,1716
1599246000000,2020-09-04 19:00:00,ETC/USDT,5.22680000,5.25440000,5.18260000,5.22380000,49626.66000000,258978.51160200,1526
1599242400000,2020-09-04 18:00:00,ETC/USDT,5.19210000,5.22480000,5.12630000,5.22480000,71584.08000000,369795.73563700,1581
1599238800000,2020-09-04 17:00:00,ETC/USDT,5.22180000,5.25130000,5.17510000,5.18960000,44333.71000000,231134.30158700,1301
1599235200000,2020-09-04 16:00:00,ETC/USDT,5.18470000,5.25780000,5.12870000,5.22430000,98652.82000000,513046.59133200,2208
1599231600000,2020-09-04 15:00:00,ETC/USDT,5.18880000,5.19090000,5.04060000,5.18380000,205928.63000000,1054495.11946600,3726
1599228000000,2020-09-04 14:00:00,ETC/USDT,5.32000000,5.34790000,4.92180000,5.19020000,221571.67000000,1148283.94984500,4908
1599224400000,2020-09-04 13:00:00,ETC/USDT,5.41000000,5.42640000,5.31600000,5.31650000,102076.51000000,549659.10994400,2520
1599220800000,2020-09-04 12:00:00,ETC/USDT,5.35650000,5.41790000,5.29150000,5.41000000,145829.72000000,782474.96043500,2820
1599217200000,2020-09-04 11:00:00,ETC/USDT,5.37230000,5.37820000,5.25140000,5.35650000,84117.18000000,448081.27810400,2039
1599213600000,2020-09-04 10:00:00,ETC/USDT,5.39290000,5.47620000,5.32940000,5.37240000,116400.24000000,628908.32710400,2750
1599210000000,2020-09-04 09:00:00,ETC/USDT,5.26890000,5.39940000,5.23460000,5.38640000,96989.18000000,513796.23771000,2126
1599206400000,2020-09-04 08:00:00,ETC/USDT,5.14060000,5.31570000,5.13050000,5.26500000,282515.50000000,1481862.05588000,4942
1599202800000,2020-09-04 07:00:00,ETC/USDT,5.08480000,5.15590000,5.01950000,5.14070000,128603.17000000,655494.98207500,3563
1599199200000,2020-09-04 06:00:00,ETC/USDT,5.14800000,5.15780000,5.08310000,5.08560000,57039.85000000,291982.55911100,1735
1599195600000,2020-09-04 05:00:00,ETC/USDT,5.15510000,5.16410000,5.06240000,5.14800000,133323.21000000,683408.77849800,2930
1599192000000,2020-09-04 04:00:00,ETC/USDT,5.14810000,5.18410000,5.05990000,5.15510000,178228.40000000,913767.46475200,3387
1599188400000,2020-09-04 03:00:00,ETC/USDT,5.17950000,5.21290000,5.11570000,5.14750000,225719.50000000,1165367.35822500,4479
1599184800000,2020-09-04 02:00:00,ETC/USDT,5.16910000,5.18950000,5.10000000,5.17930000,136200.61000000,700592.56512700,3026
1599181200000,2020-09-04 01:00:00,ETC/USDT,5.13800000,5.21550000,5.10260000,5.16670000,571302.97000000,2946736.89580100,9949
1599177600000,2020-09-04 00:00:00,ETC/USDT,5.48490000,5.58160000,4.84990000,5.13660000,1557647.81000000,7937920.00310000,24731
1599174000000,2020-09-03 23:00:00,ETC/USDT,5.71550000,6.35710000,4.50310000,5.48490000,1271988.38000000,7138484.98506600,22816
1599170400000,2020-09-03 22:00:00,ETC/USDT,5.77120000,5.81850000,5.70650000,5.71680000,57778.69000000,332280.21118600,1621
1599166800000,2020-09-03 21:00:00,ETC/USDT,5.82380000,5.84190000,5.74200000,5.76810000,36567.67000000,212000.69419800,1372
1599163200000,2020-09-03 20:00:00,ETC/USDT,5.78350000,5.83610000,5.77750000,5.82380000,64364.83000000,374069.11353700,2042
1599159600000,2020-09-03 19:00:00,ETC/USDT,5.72680000,5.79500000,5.70190000,5.78190000,32165.06000000,185206.24779200,1203
1599156000000,2020-09-03 18:00:00,ETC/USDT,5.75830000,5.82000000,5.71290000,5.72160000,49991.31000000,287550.82937500,1808
1599152400000,2020-09-03 17:00:00,ETC/USDT,5.66950000,5.78470000,5.66300000,5.75580000,85743.37000000,491076.31746000,2280
1599148800000,2020-09-03 16:00:00,ETC/USDT,5.74020000,5.82090000,5.66420000,5.67210000,114806.56000000,660814.50303400,2601
1599145200000,2020-09-03 15:00:00,ETC/USDT,5.85950000,5.85950000,5.65770000,5.73790000,184496.68000000,1063312.92719600,4072
1599141600000,2020-09-03 14:00:00,ETC/USDT,5.88620000,5.88850000,5.84750000,5.85870000,53568.44000000,314283.67091200,1480
1599138000000,2020-09-03 13:00:00,ETC/USDT,5.86170000,5.88680000,5.81620000,5.88290000,84542.51000000,495459.10743900,2271
